subtype,gene_id,avg_logFC,p_val,p_val_adj,OA,Ctrl,pct.1,pct.2
Myoids,CD63,-0.79057807,2.2607455285218325e-05,0.0043432183375059,2.507921057749148,3.298499141881704,0.7636363636363637,0.87117903930131
Myoids,CLIC4,-1.1293784,2.364384490547179e-06,0.0005402408704288,1.4831654449608034,2.6125439117977516,0.4545454545454545,0.7008733624454149
Myoids,CRIP2,-1.2471306,4.0286572058493966e-05,0.0067014247135411,0.5554426952740786,1.8025733011318483,0.0727272727272727,0.3537117903930131
Myoids,CSRP2,-1.504657,0.0001401994882928,0.0187979279181505,0.5955430090503138,2.1002000145294004,0.1636363636363636,0.4017467248908297
Myoids,FHL5,-1.166127,2.1182988282208177e-05,0.004110457751344,1.3020358664456504,2.468162817757468,0.3272727272727272,0.5960698689956332
Myoids,FKBP5,-0.8092663,2.1058919375505977e-05,0.0041070210691169,1.5375354363085778,2.3468017432419876,0.3636363636363636,0.6812227074235808
Myoids,FLNA,-1.1676259,5.667215954060479e-07,0.0001498900986753,1.1950193866871783,2.362645331133588,0.2363636363636363,0.6069868995633187
Myoids,GNAS,-0.63387215,0.0001033175562684,0.0142485979832387,1.5998353575863382,2.233707522730413,0.4363636363636363,0.6724890829694323
Myoids,GPX3,-2.0652337,1.2619670804186585e-06,0.0003143926374862,0.9010882484329212,2.9663220019301697,0.1636363636363636,0.4890829694323144
Myoids,HK1,-0.79968697,0.0001223421659547,0.0166346575293799,0.5618606384690907,1.3615475892117772,0.109090909090909,0.3799126637554585
Myoids,HSPA4L,-0.81110597,0.0003873717006596,0.0431076605791691,0.4677051253610653,1.2788110856856347,0.0909090909090909,0.334061135371179
Myoids,HSPB1,-1.1518377,7.490142528144736e-06,0.0015979660426757,2.5133658363637466,3.665203576630985,0.5636363636363636,0.8427947598253275
Myoids,IGFBP5,-2.0639484,2.141307009851477e-07,7.067228220975622e-05,1.6787417656461552,3.742690206754932,0.2909090909090909,0.6462882096069869
Myoids,LPP,-0.71909314,7.830480370405588e-05,0.0110759706777733,2.381289791814718,3.100382907159071,0.6545454545454545,0.851528384279476
Myoids,MALAT1,-0.9931055,7.768167220444889e-07,0.0002026809305523,5.9192988003936815,6.912404296273281,0.9818181818181818,0.9978165938864628
Myoids,MFGE8,-1.6034707,8.230520336143696e-07,0.0002132849553146,1.091680478783256,2.695151140668824,0.2727272727272727,0.5960698689956332
Myoids,MSN,-0.817127,8.13143688603569e-05,0.0114596874216886,1.039352652630152,1.8564796216548745,0.2545454545454545,0.5458515283842795
Myoids,MT-ND5,-0.39235228,0.000277258620959,0.0337739484174549,5.407645286676428,5.799997575584958,1.0,0.9978165938864628
Myoids,MT-ND6,-4.2572966,5.1572822825559204e-33,1.8104405030990627e-29,0.3785110579959554,4.635807763491512,0.109090909090909,0.9890829694323144
Myoids,MT-RNR1,-0.7208752,1.0040493764096682e-08,4.307929630006592e-06,6.946219922029303,7.667095109878254,1.0,1.0
Myoids,MYL9,-0.9149247,0.0001750009378769,0.0224934918793651,4.018168765172889,4.933093461836491,0.8363636363636363,0.9497816593886464
Myoids,NDRG3,-0.80322415,0.0002270547073709,0.0282829597584854,0.4133174279651162,1.2165415666683002,0.0909090909090909,0.3362445414847161
Myoids,NECAB1,-0.8495407,0.0001623760999894,0.021254756274892,0.0924617287159497,0.9420024429754283,0.0181818181818181,0.2445414847161572
Myoids,NPNT,-1.0074327,0.0004416532020899,0.04790572583905,0.021198872815826,1.0286315552909733,0.0181818181818181,0.2139737991266375
Myoids,PALLD,-1.0482016,3.575642643048667e-05,0.0062760654846056,1.8821776542285047,2.9303791618694057,0.509090909090909,0.7336244541484717
Myoids,PFN1,-0.851534,8.01587442985994e-06,0.0016731513032921,2.8588935726682907,3.71042758278984,0.7090909090909091,0.9170305676855895
Myoids,PRM2,-0.72999275,4.4293324144935405e-05,0.0067073988700261,7.13112417970632,7.861116932091712,0.9636363636363636,0.9716157205240176
Myoids,SERPINI1,-1.0498166,0.0003613404515909,0.0409183622820688,0.1859048105141574,1.2357214172066644,0.0545454545454545,0.2707423580786026
Myoids,SPARCL1,-1.0478086,9.262581951472006e-05,0.0129124405074401,4.656491113883222,5.70429975626281,0.9454545454545454,0.9716157205240176
Myoids,TLN1,-1.2822777,1.8171973980315643e-08,7.545277153224607e-06,1.2627818376273112,2.545059538972847,0.3454545454545454,0.7117903930131004
Myoids,TPM1,-0.7928072,0.0004043378099489,0.0446100129462272,2.6303468466696476,3.4231540710980837,0.6545454545454545,0.7903930131004366
Myoids,TPM2,-1.3983774,1.041745945826779e-06,0.0002646514453822,2.9961257398035026,4.394503145899989,0.7454545454545455,0.8646288209606987
Myoids,TRIP12,-0.75346553,0.0001608244223972,0.0211232485403728,1.0301124859722506,1.783577992564647,0.2727272727272727,0.5218340611353712
Myoids,UTRN,-1.4982836,2.9043699543275967e-05,0.0053813928825565,0.9947526731147882,2.4930363197590517,0.2727272727272727,0.5283842794759825
