names	scores	logfoldchanges	pvals	pvals_adj	pct_nz_group	pct_nz_reference	mean
SNORD3B-1	0.8135764002799988	0.21819543838500977	0.41588767752291267	1.0	0.04849785407725322	0.0	0.2181954404072656
AUTS2	0.8135764002799988	0.20724308490753174	0.4158876775523589	1.0	0.04849785407725322	0.0	0.20724308803719735
AOC3	0.8135764002799988	0.19131526350975037	0.4158876775523589	1.0	0.04849785407725322	0.0	0.1913152564088842
STRN	0.8135764002799988	0.2083936482667923	0.41588767758180556	1.0	0.04849785407725322	0.0	0.20839364169516933
METTL13	0.8135764002799988	0.19723865389823914	0.4158876776112518	1.0	0.04849785407725322	0.0	0.1972386492725975
GCHFR	0.8135764002799988	0.25591808557510376	0.41588767769959123	1.0	0.04849785407725322	0.0	0.2559180765484438
EMC10	0.8129155039787292	0.4102194607257843	0.4162665192974325	1.0	0.14949928469241774	0.07692307692307693	0.5949060560039049
ATP6V1E1	0.8125371932983398	0.1343117505311966	0.416483470174594	1.0	0.2886981402002861	0.15384615384615385	1.0786015131975455
ARHGEF11	0.8123165965080261	0.20678085088729858	0.41660999437350066	1.0	0.04835479256080114	0.0	0.20678085027058588
CASP6	0.8123165965080261	0.21137452125549316	0.41660999446204183	1.0	0.04835479256080114	0.0	0.21137452335910642
TBX3	0.8123165965080261	0.20100818574428558	0.4166099945210694	1.0	0.04835479256080114	0.0	0.201008188448148
GGA1	0.8123165965080261	0.1964615136384964	0.4166099945210694	1.0	0.04835479256080114	0.0	0.19646150639038146
PLIN5	0.8123165965080261	0.2076919823884964	0.41660999458009673	1.0	0.04835479256080114	0.0	0.20769198469449082
FRZB	0.8123165965080261	0.20459073781967163	0.41660999460961046	1.0	0.04835479256080114	0.0	0.20459073281946646
USP33	0.8121691942214966	0.3804638683795929	0.41669453724909333	1.0	0.2626609442060086	0.15384615384615385	0.9978319784407288
H2AFV	0.8110710382461548	0.431255578994751	0.41732489005033624	1.0	0.24048640915593705	0.15384615384615385	0.9155763425127486
HDAC8	0.8110551834106445	0.1871909499168396	0.41733396743229934	1.0	0.04821173104434907	0.0	0.1871909510747756
KLF15	0.8110551834106445	0.20408602058887482	0.41733396743229934	1.0	0.04821173104434907	0.0	0.2040860278193586
FRMD4B	0.8110551834106445	0.2231738567352295	0.41733396746188045	1.0	0.04821173104434907	0.0	0.22317386191180388
B3GNT9	0.8110551834106445	0.20073886215686798	0.4173339675802058	1.0	0.04821173104434907	0.0	0.20073885512712739
RILPL1	0.8110551834106445	0.21937792003154755	0.41733396760978714	1.0	0.04821173104434907	0.0	0.21937792220693542
ZNF70	0.8110551834106445	0.20636920630931854	0.41733396760978714	1.0	0.04821173104434907	0.0	0.20636921009390444
CCDC107	0.8110551834106445	0.22424714267253876	0.4173339676689498	1.0	0.04821173104434907	0.0	0.22424714719353558
TCAIM	0.8097922205924988	0.2099509984254837	0.4180596034378382	1.0	0.048068669527897	0.0	0.2099510018377556
TUBGCP4	0.8097922205924988	0.19278432428836823	0.41805960349713656	1.0	0.048068669527897	0.0	0.19278432787635386
RNU5B-1	0.8097922205924988	0.20473116636276245	0.4180596035564348	1.0	0.048068669527897	0.0	0.204731159520956
ROGDI	0.8097922205924988	0.2070128172636032	0.41805960358608407	1.0	0.048068669527897	0.0	0.20701281410681832
MOB1B	0.8097922205924988	0.21431560814380646	0.41805960361573324	1.0	0.048068669527897	0.0	0.2143156078891993
RETSAT	0.8097922205924988	0.19952838122844696	0.4180596036453824	1.0	0.048068669527897	0.0	0.19952837922785968
CCDC149	0.8097922205924988	0.20922407507896423	0.4180596036453824	1.0	0.048068669527897	0.0	0.20922407923507166
CAPNS1	0.8096932768821716	0.16390679776668549	0.41811647234425786	1.0	0.3579399141630901	0.23076923076923078	1.3108333788982087
UGP2	0.8093644380569458	-0.01615547388792038	0.418305564424686	1.0	0.2831187410586552	0.15384615384615385	1.0725919625308102
PFKM	0.809086263179779	0.28143689036369324	0.41846551319221803	1.0	0.16566523605150216	0.07692307692307693	0.6109408875796984
VIM	0.8085600137710571	0.2154788076877594	0.4187682704789991	1.0	0.9889842632331902	1.0	4.770048999009548
FASTKD3	0.8085276484489441	0.21051527559757233	0.4187869092954871	1.0	0.04792560801144492	0.0	0.21051527852125784
HSPA14-2	0.8085276484489441	0.20585425198078156	0.41878690932520435	1.0	0.04792560801144492	0.0	0.20585424949669376
FBXO6	0.8085276484489441	0.20842286944389343	0.4187869093549218	1.0	0.04792560801144492	0.0	0.20842286811108357
COL4A6	0.8085276484489441	0.20586234331130981	0.41878690938463914	1.0	0.04792560801144492	0.0	0.20586234565332506
ZNF569	0.8085276484489441	0.22545377910137177	0.41878690941435637	1.0	0.04792560801144492	0.0	0.2254537826259497
PRDM8	0.8085276484489441	0.19668921828269958	0.41878690941435637	1.0	0.04792560801144492	0.0	0.19668921657165628
NUDT1	0.8085276484489441	0.21785598993301392	0.41878690941435637	1.0	0.04792560801144492	0.0	0.21785599500796815
HLA-DPA1	0.8073992133140564	0.4931775629520416	0.4194365038947431	1.0	0.14506437768240343	0.07692307692307693	0.5884741822034594
PATJ	0.8072614073753357	0.2070142775774002	0.41951589166231773	1.0	0.04778254649499285	0.0	0.20701428463439245
SLC25A16	0.8072614073753357	0.205144003033638	0.4195158917218892	1.0	0.04778254649499285	0.0	0.20514399846253184
ZBTB40	0.8072614073753357	0.2059134840965271	0.41951589178146054	1.0	0.04778254649499285	0.0	0.20591347813584296
ROBO3	0.8072614073753357	0.20952191948890686	0.4195158918112465	1.0	0.04778254649499285	0.0	0.20952191566920367
LINC00863	0.8072614073753357	0.20244170725345612	0.41951589187081806	1.0	0.04778254649499285	0.0	0.20244171242325956
STAMBPL1	0.8072614073753357	0.22097444534301758	0.4195158919006037	1.0	0.04778254649499285	0.0	0.22097444045264025
NR3C2	0.8072614073753357	0.192628875374794	0.4195158919303895	1.0	0.04778254649499285	0.0	0.19262887199722822
PQBP1	0.8072423934936523	0.5210551619529724	0.4195268627149422	1.0	0.22804005722460657	0.15384615384615385	0.8700039584397093
USP34	0.8071756362915039	0.5019734501838684	0.419565297707135	1.0	0.23447782546494994	0.15384615384615385	0.9078202246845879
GTF3C2	0.8059935569763184	0.2058202177286148	0.420246557750251	1.0	0.04763948497854077	0.0	0.20582021454281485
GTPBP8	0.8059935569763184	0.22496336698532104	0.42024655780996	1.0	0.04763948497854077	0.0	0.22496337289665927
PRKAR1B	0.8059935569763184	0.1906673014163971	0.4202465578995236	1.0	0.04763948497854077	0.0	0.19066729988402092
NPM1P39	0.8059935569763184	0.1801922768354416	0.42024655792937793	1.0	0.04763948497854077	0.0	0.18019227325415643
SNRPE	0.8058297634124756	0.24972383677959442	0.42034101711194183	1.0	0.49742489270386264	0.38461538461538464	1.8460185597323453
POC5	0.8047240972518921	0.21503739058971405	0.42097891413547395	1.0	0.0474964234620887	0.0	0.2150373890686038
ULK2	0.8047240972518921	0.207183837890625	0.42097891419532096	1.0	0.0474964234620887	0.0	0.20718383574235774
ZC3H4	0.8047240972518921	0.19984808564186096	0.4209789142850914	1.0	0.0474964234620887	0.0	0.1998480792920364
IREB2	0.8036978840827942	0.4669327437877655	0.42157147625999614	1.0	0.1446351931330472	0.07692307692307693	0.5622293604716697
NDE1	0.8034529685974121	0.1946268379688263	0.4217129681606768	1.0	0.04735336194563662	0.0	0.19462683447803575
SMARCE1	0.8034529685974121	0.20561011135578156	0.4217129681606768	1.0	0.04735336194563662	0.0	0.2056101073767613
AP1B1	0.8034529685974121	0.19426904618740082	0.4217129681906697	1.0	0.04735336194563662	0.0	0.1942690483395928
NUBP1	0.8034529685974121	0.22108867764472961	0.42171296831064065	1.0	0.04735336194563662	0.0	0.22108868505847465
PITPNA-AS1	0.8034529685974121	0.2391706109046936	0.42171296834063354	1.0	0.04735336194563662	0.0	0.23917060675521512
HBEGF	0.8034529685974121	0.2354784458875656	0.42171296837062644	1.0	0.04735336194563662	0.0	0.23547844146938035
PPP1R2	0.80271315574646	0.208643838763237	0.4221405326297213	1.0	0.16952789699570817	0.07692307692307693	0.6693800756914667
SMIM20	0.8024930357933044	-0.014773187227547169	0.42226780312320156	1.0	0.17396280400572245	0.07692307692307693	0.7445435052152731
AMMECR1L	0.8021802306175232	0.21234561502933502	0.4224487266512087	1.0	0.04721030042918455	0.0	0.2123456107330729
PHF19	0.8021802306175232	0.20037144422531128	0.42244872677145806	1.0	0.04721030042918455	0.0	0.20037143946431465
PPP1R14B	0.8021802306175232	0.21079932153224945	0.42244872680152057	1.0	0.04721030042918455	0.0	0.2107993254401131
NXPE3	0.8021802306175232	0.20029734075069427	0.42244872680152057	1.0	0.04721030042918455	0.0	0.20029734342825548
NDUFV2	0.8021802306175232	0.17869293689727783	0.42244872680152057	1.0	0.04721030042918455	0.0	0.17869294428485066
ZNF599	0.8021802306175232	0.21909163892269135	0.42244872680152057	1.0	0.04721030042918455	0.0	0.219091641296004
DNAJC25	0.8021802306175232	0.21773652732372284	0.42244872680152057	1.0	0.04721030042918455	0.0	0.21773652865034315
RCAN1	0.8021802306175232	0.1984807252883911	0.42244872680152057	1.0	0.04721030042918455	0.0	0.19848073140927947
ZBTB2	0.8021802306175232	0.20182673633098602	0.42244872680152057	1.0	0.04721030042918455	0.0	0.20182673919039465
SRP14	0.8019845485687256	0.23197144269943237	0.4225619030694844	1.0	0.9404864091559371	0.9230769230769231	3.686413612847747
MYH9	0.8014230728149414	0.2026079297065735	0.42288675353892224	1.0	0.16981402002861232	0.07692307692307693	0.6626699605381567
NDUFB1	0.801396369934082	0.3226984441280365	0.42290222793752386	1.0	0.47682403433476395	0.3076923076923077	1.7810848232325882
APOM	0.8009057641029358	0.23142802715301514	0.42318619699376303	1.0	0.04706723891273248	0.0	0.23142802180543598
USP38	0.8009057641029358	0.1996435523033142	0.42318619702389526	1.0	0.04706723891273248	0.0	0.19964354538896462
RBM19	0.8009057641029358	0.20983628928661346	0.4231861970540275	1.0	0.04706723891273248	0.0	0.20983628883479394
HERC6	0.8009057641029358	0.2168153077363968	0.4231861970540275	1.0	0.04706723891273248	0.0	0.2168153136664711
CDC26	0.8009057641029358	0.19074001908302307	0.42318619708415983	1.0	0.04706723891273248	0.0	0.19074001583249184
NSMF	0.8009057641029358	0.19891546666622162	0.42318619708415983	1.0	0.04706723891273248	0.0	0.1989154690785103
RASL11B	0.8009057641029358	0.19444970786571503	0.42318619711429195	1.0	0.04706723891273248	0.0	0.19444971159611735
CBLN4	0.8009057641029358	0.20412440598011017	0.4231861972046884	1.0	0.04706723891273248	0.0	0.20412441316559474
KIF2A	0.8001986742019653	0.324650377035141	0.4235956984843071	1.0	0.16180257510729615	0.07692307692307693	0.6541543842886208
NEAT1	0.7999927401542664	0.4294813275337219	0.4237149986859098	1.0	0.24062947067238913	0.15384615384615385	0.9253834831334219
AL049873.1	0.7996296882629395	0.18102328479290009	0.42392538605557095	1.0	0.0469241773962804	0.0	0.18102328764012457
USP51	0.7996296882629395	0.21620094776153564	0.4239253863273925	1.0	0.0469241773962804	0.0	0.21620095481798976
DIP2A	0.7996296882629395	0.21128614246845245	0.4239253863273925	1.0	0.0469241773962804	0.0	0.21128613552108932
LRCH1	0.7996296882629395	0.2022031545639038	0.4239253863575946	1.0	0.0469241773962804	0.0	0.20220315423874438
COLCA2	0.7983518838882446	0.20871379971504211	0.4246663013589206	1.0	0.046781115879828326	0.0	0.20871379346592717
TBP	0.7983518838882446	0.19170492887496948	0.42466630138919337	1.0	0.046781115879828326	0.0	0.19170493133959157
KLHL12	0.7983518838882446	0.18305830657482147	0.42466630138919337	1.0	0.046781115879828326	0.0	0.1830583056167575
PGM5	0.7983518838882446	0.20931647717952728	0.42466630148001194	1.0	0.046781115879828326	0.0	0.2093164816339621
DPY19L1	0.7983518838882446	0.20693543553352356	0.42466630148001194	1.0	0.046781115879828326	0.0	0.20693543253258562
DHRS12	0.7983518838882446	0.20381450653076172	0.42466630148001194	1.0	0.046781115879828326	0.0	0.2038145074583894
FARP1	0.7983518838882446	0.20321540534496307	0.42466630151028484	1.0	0.046781115879828326	0.0	0.20321540559601123
SOX9	0.7983518838882446	0.22317197918891907	0.4246663015708304	1.0	0.046781115879828326	0.0	0.22317197934618824
COA7	0.7983518838882446	0.20825879275798798	0.4246663015708304	1.0	0.046781115879828326	0.0	0.2082587865418224
INVS	0.7983518838882446	0.2004912793636322	0.4246663016313762	1.0	0.046781115879828326	0.0	0.2004912812779344
FAM228B	0.7977527379989624	0.06376564502716064	0.4250139930213156	1.0	0.17238912732474965	0.07692307692307693	0.6899094686559322
RHOBTB3	0.797747790813446	0.3368471562862396	0.4250168625331592	1.0	0.6766809728183119	0.5384615384615384	2.385987021379061
LSM3	0.7974222898483276	0.45209312438964844	0.4252058231845862	1.0	0.3313304721030043	0.23076923076923078	1.3202455642283062
MAP3K3	0.7970724701881409	0.20126281678676605	0.42540895002673107	1.0	0.04663805436337625	0.0	0.201262819143839
EDC3	0.7970724701881409	0.20466956496238708	0.42540895002673107	1.0	0.04663805436337625	0.0	0.2046695646749263
MCM3AP	0.7970724701881409	0.20159068703651428	0.4254089500570746	1.0	0.04663805436337625	0.0	0.20159068616026038
STARD9	0.7970724701881409	0.19485217332839966	0.4254089500570746	1.0	0.04663805436337625	0.0	0.19485217697709947
HERC2P9	0.7970724701881409	0.20036101341247559	0.4254089501177619	1.0	0.04663805436337625	0.0	0.20036102077967938
MIF4GD	0.7970724701881409	0.2036283165216446	0.42540895017844893	1.0	0.04663805436337625	0.0	0.20362831305919296
INO80E	0.7970724701881409	0.18850572407245636	0.42540895020879266	1.0	0.04663805436337625	0.0	0.1885057259913399
KRT19	0.7970724701881409	0.21064087748527527	0.4254089502391363	1.0	0.04663805436337625	0.0	0.21064087944333962
PARP10	0.7970724701881409	0.18857264518737793	0.4254089503301667	1.0	0.04663805436337625	0.0	0.1885726459113806
CSNK1D	0.7964991331100464	0.4536210298538208	0.42574197568416927	1.0	0.14377682403433475	0.07692307692307693	0.5489176518822801
TCF21	0.796404242515564	0.405819296836853	0.42579712207524834	1.0	0.15278969957081545	0.07692307692307693	0.6545022657031244
AC246787.1	0.7957913279533386	0.17303256690502167	0.4261533389907163	1.0	0.046494992846924176	0.0	0.17303257429885086
SERPINB9	0.7957913279533386	0.17414496839046478	0.4261533391732043	1.0	0.046494992846924176	0.0	0.17414496584195743
ZZEF1	0.7957913279533386	0.19168616831302643	0.42615333932527744	1.0	0.046494992846924176	0.0	0.1916861719576649
MTOR	0.7957913279533386	0.20953360199928284	0.42615333938610656	1.0	0.046494992846924176	0.0	0.20953359616738293
ENPP5	0.7957913279533386	0.20248429477214813	0.42615333938610656	1.0	0.046494992846924176	0.0	0.20248429036032864
COQ6	0.7957913279533386	0.1976071447134018	0.42615333941652134	1.0	0.046494992846924176	0.0	0.19760714584912034
APTR	0.7957913279533386	0.20011867582798004	0.4261533394469359	1.0	0.046494992846924176	0.0	0.20011867855571486
CDK17	0.7957913279533386	0.20632119476795197	0.4261533394469359	1.0	0.046494992846924176	0.0	0.20632118939108934
TPMT	0.7957913279533386	0.18185612559318542	0.42615333947735057	1.0	0.046494992846924176	0.0	0.18185613159263286
COA5	0.7953764200210571	0.3812546133995056	0.42639455750946786	1.0	0.1542203147353362	0.07692307692307693	0.6507034540386307
TRA2B	0.7951632142066956	0.309134840965271	0.4265185647081934	1.0	0.336623748211731	0.23076923076923078	1.2101963949397219
UNC5C	0.7948219776153564	0.10200200974941254	0.4267170631266427	1.0	0.1709585121602289	0.07692307692307693	0.7105406871151424
SLC20A2	0.7945084571838379	0.20527026057243347	0.42689947654387084	1.0	0.0463519313304721	0.0	0.2052702545501293
KCNIP1	0.7945084571838379	0.20242194831371307	0.4268994767572728	1.0	0.0463519313304721	0.0	0.20242194714027562
MCCC1	0.7945084571838379	0.19432897865772247	0.4268994768182447	1.0	0.0463519313304721	0.0	0.1943289820864362
SMCR8	0.7945084571838379	0.2022773027420044	0.4268994768182447	1.0	0.0463519313304721	0.0	0.20227730497000213
SCFD2	0.7945084571838379	0.20422397553920746	0.4268994769401887	1.0	0.0463519313304721	0.0	0.20422398184879056
ZNF891	0.7945084571838379	0.2137945294380188	0.42689947697067476	1.0	0.0463519313304721	0.0	0.2137945244267701
SMIM7	0.7943798899650574	0.4495365619659424	0.42697430175797335	1.0	0.33361945636623747	0.23076923076923078	1.2433455144893786
FOXP1	0.7939574122428894	0.31507712602615356	0.4272202364953128	1.0	0.16266094420600857	0.07692307692307693	0.6580854721459115
EEF1B2P3	0.7932239174842834	0.1679031103849411	0.42764736936176284	1.0	0.04620886981402003	0.0	0.16790311126651458
APBB1	0.7932239174842834	0.1846444010734558	0.4276473697590124	1.0	0.04620886981402003	0.0	0.18464440242466978
WDTC1	0.7932239174842834	0.19551362097263336	0.4276473697590124	1.0	0.04620886981402003	0.0	0.19551361381434262
TTC26	0.7932239174842834	0.2096145898103714	0.4276473697895701	1.0	0.04620886981402003	0.0	0.20961459513647332
WHAMMP3	0.7932239174842834	0.20485153794288635	0.4276473697895701	1.0	0.04620886981402003	0.0	0.20485153315570467
DNAJC27	0.7932239174842834	0.21198198199272156	0.4276473697895701	1.0	0.04620886981402003	0.0	0.21198198674798813
TRBC1	0.7932239174842834	0.2221149206161499	0.42764736982012785	1.0	0.04620886981402003	0.0	0.2221149218268827
THRA	0.7923437356948853	0.37352538108825684	0.4281602603643062	1.0	0.2570815450643777	0.15384615384615385	0.9765886695773683
DYNC1LI2	0.792142927646637	-0.0905204638838768	0.4282773291357186	1.0	0.28082975679542205	0.15384615384615385	1.0317804277949987
TMEM63A	0.7919376492500305	0.19146360456943512	0.42839702545449343	1.0	0.046065808297567956	0.0	0.19146360777487134
CCDC171	0.7919376492500305	0.21797551214694977	0.42839702548512304	1.0	0.046065808297567956	0.0	0.21797551336996093
SMURF2	0.7919376492500305	0.19945736229419708	0.42839702554638226	1.0	0.046065808297567956	0.0	0.1994573629673094
KAT14	0.7919376492500305	0.19578097760677338	0.4283970256995304	1.0	0.046065808297567956	0.0	0.19578097891734525
RASL12	0.7919376492500305	0.18273751437664032	0.42839702573016003	1.0	0.046065808297567956	0.0	0.18273750998909735
ASH2L	0.7908283472061157	0.3339107036590576	0.4290441488461302	1.0	0.15450643776824036	0.07692307692307693	0.6033595556094133
ZNF385A	0.7906496524810791	0.18586958944797516	0.42914845169553584	1.0	0.04592274678111588	0.0	0.1858695949726427
KLHL5	0.7906496524810791	0.20117145776748657	0.42914845194115103	1.0	0.04592274678111588	0.0	0.20117146265482894
TMEM132C	0.7906496524810791	0.19979746639728546	0.42914845194115103	1.0	0.04592274678111588	0.0	0.19979747286525298
FZD4	0.7906496524810791	0.19808760285377502	0.4291484520332567	1.0	0.04592274678111588	0.0	0.19808760343180595
ZNF592	0.7906496524810791	0.200441375374794	0.4291484520639586	1.0	0.04592274678111588	0.0	0.20044138020173746
GIN1	0.7906496524810791	0.2199873924255371	0.42914845209466057	1.0	0.04592274678111588	0.0	0.21998739413713683
FAM35A	0.7902912497520447	0.4986441731452942	0.42935768282377607	1.0	0.1430615164520744	0.07692307692307693	0.5939407853870844
MINOS1	0.7899385094642639	0.3107869029045105	0.42956367345728486	1.0	0.3715307582260372	0.23076923076923078	1.3170250989116432
UBE2G2	0.7898221611976624	0.07624978572130203	0.4296316439560758	1.0	0.17138769670958512	0.07692307692307693	0.6738167870472973
TUB	0.7893599271774292	0.19199348986148834	0.4299016566087136	1.0	0.045779685264663805	0.0	0.19199349612432648
PLCG1	0.7893599271774292	0.193548783659935	0.4299016567010371	1.0	0.045779685264663805	0.0	0.1935487784095575
TM2D1	0.7889460921287537	0.3566385805606842	0.4301435142108285	1.0	0.2446351931330472	0.15384615384615385	0.9250738644022325
SHQ1	0.7880684733390808	0.18619053065776825	0.4306566468402453	1.0	0.04563662374821173	0.0	0.1861905295978752
MNT	0.7880684733390808	0.20622970163822174	0.43065664687109273	1.0	0.04563662374821173	0.0	0.20622970001389884
PLCD3	0.7880684733390808	0.1884656399488449	0.43065664687109273	1.0	0.04563662374821173	0.0	0.18846564102529403
MCRIP2	0.7880684733390808	0.19776320457458496	0.4306566469636348	1.0	0.04563662374821173	0.0	0.1977632017481165
OTUD1	0.7880684733390808	0.19322192668914795	0.4306566469636348	1.0	0.04563662374821173	0.0	0.19322192987592984
AC122707.1	0.7880684733390808	0.25787436962127686	0.43065664699448225	1.0	0.04563662374821173	0.0	0.2578743619570043
POLA1	0.7880684733390808	0.18662221729755402	0.430656647056177	1.0	0.04563662374821173	0.0	0.18662221301745127
ICAM1	0.7880684733390808	0.25438809394836426	0.43065664711787177	1.0	0.04563662374821173	0.0	0.2543880886114313
NPTN	0.7871440649032593	0.3585471510887146	0.43119753534811955	1.0	0.24763948497854077	0.15384615384615385	0.8893203471028448
GPAT4	0.7867752909660339	0.18777142465114594	0.43141343078502437	1.0	0.045493562231759654	0.0	0.18777142095001073
PGF	0.7867752909660339	0.21149082481861115	0.43141343078502437	1.0	0.045493562231759654	0.0	0.2114908288375006
STRN4	0.7867752909660339	0.1924971640110016	0.43141343081594496	1.0	0.045493562231759654	0.0	0.19249716823331672
WDR66	0.7867752909660339	0.20868492126464844	0.43141343081594496	1.0	0.045493562231759654	0.0	0.2086849177969583
SIDT2	0.7867752909660339	0.1941501498222351	0.4314134308777863	1.0	0.045493562231759654	0.0	0.19415015351852838
ATP2B1-AS1	0.7867752909660339	0.21938498318195343	0.4314134308777863	1.0	0.045493562231759654	0.0	0.2193849769421807
EFCAB2	0.7867752909660339	0.1934494823217392	0.4314134309087069	1.0	0.045493562231759654	0.0	0.19344948700981854
CRY1	0.7867752909660339	0.19074399769306183	0.4314134309087069	1.0	0.045493562231759654	0.0	0.19074399965301203
GPR137	0.7854803204536438	0.1828317642211914	0.43217201591087406	1.0	0.04535050071530758	0.0	0.18283176752613503
USP6NL	0.7854803204536438	0.20582585036754608	0.43217201594186816	1.0	0.04535050071530758	0.0	0.20582584409642216
HECTD3	0.7854803204536438	0.17541459202766418	0.43217201606584466	1.0	0.04535050071530758	0.0	0.17541458511176883
PLEKHH3	0.7854803204536438	0.1929575353860855	0.43217201615882717	1.0	0.04535050071530758	0.0	0.19295752799086896
LRCH2	0.7854803204536438	0.1887889951467514	0.43217201615882717	1.0	0.04535050071530758	0.0	0.18878899268650454
MCL1	0.7853339314460754	0.40581685304641724	0.43225780075231235	1.0	0.14549356223175966	0.07692307692307693	0.5905034500792719
PDGFRL	0.7853313088417053	-0.03954467177391052	0.4322593553384886	1.0	0.40114449213161657	0.23076923076923078	1.5102342492737502
SPICE1	0.7841835618019104	0.2073667347431183	0.4329324103319028	1.0	0.04520743919885551	0.0	0.20736673573339537
ZMYM6	0.7841835618019104	0.19868098199367523	0.4329324104251069	1.0	0.04520743919885551	0.0	0.1986809750621857
B4GALT3	0.7841835618019104	0.18953023850917816	0.43293241048724296	1.0	0.04520743919885551	0.0	0.18953024244087513
GPR180	0.7841835618019104	0.19021791219711304	0.4329324105493787	1.0	0.04520743919885551	0.0	0.19021791085158665
PSMB9	0.7840633392333984	0.5489727854728699	0.43300293582853955	1.0	0.14234620886981403	0.07692307692307693	0.6442694328194571
UBXN8	0.7828850150108337	0.19776809215545654	0.4336946216016191	1.0	0.045064377682403435	0.0	0.19776809213476956
NEDD4L	0.7828850150108337	0.18933768570423126	0.43369462197532493	1.0	0.045064377682403435	0.0	0.1893376808123274
RNF25	0.7815847396850586	0.19612917304039001	0.43445865811091355	1.0	0.04492131616595136	0.0	0.19612917760485213
ZNF460	0.7815847396850586	0.17590761184692383	0.43445865811091355	1.0	0.04492131616595136	0.0	0.17590760964515173
LY96	0.7815847396850586	0.2198324054479599	0.43445865820456353	1.0	0.04492131616595136	0.0	0.21983240752501063
FAM162B	0.7815847396850586	0.19183050096035004	0.43445865829821373	1.0	0.04492131616595136	0.0	0.19183049532121813
RFC3	0.7815847396850586	0.2083635926246643	0.43445865829821373	1.0	0.04492131616595136	0.0	0.2083635887491749
CSRP2	0.7815847396850586	0.24067983031272888	0.4344586583294303	1.0	0.04492131616595136	0.0	0.24067982666437196
GPAM	0.7815847396850586	0.20480643212795258	0.4344586583606471	1.0	0.04492131616595136	0.0	0.20480642779317837
MRFAP1	0.7805420160293579	0.4856826066970825	0.43507189976857297	1.0	0.45894134477825466	0.38461538461538464	1.601562337635877
FAM32A	0.7804211974143982	0.2972973883152008	0.4351429897498441	1.0	0.16108726752503577	0.07692307692307693	0.6334174022488209
DOCK5	0.7802826166152954	0.1964990794658661	0.435224527502174	1.0	0.044778254649499284	0.0	0.1964990819860582
TTC28-AS1	0.7802826166152954	0.2097914069890976	0.43522452753346563	1.0	0.044778254649499284	0.0	0.20979140497064816
TADA1	0.7802826166152954	0.1842276006937027	0.43522452759604857	1.0	0.044778254649499284	0.0	0.18422759951954973
PATZ1	0.7802826166152954	0.19926704466342926	0.43522452759604857	1.0	0.044778254649499284	0.0	0.19926704036531984
AKNA	0.7802826166152954	0.20194002985954285	0.4352245276273401	1.0	0.044778254649499284	0.0	0.20194003413431758
TRIM52	0.7802826166152954	0.19156841933727264	0.4352245276586315	1.0	0.044778254649499284	0.0	0.1915684219524564
SGK3	0.7802826166152954	0.19123466312885284	0.43522452768992304	1.0	0.044778254649499284	0.0	0.1912346690697355
ZNF471	0.7802826166152954	0.20812931656837463	0.43522452768992304	1.0	0.044778254649499284	0.0	0.2081293140869704
INTS1	0.7802826166152954	0.19513404369354248	0.43522452772121467	1.0	0.044778254649499284	0.0	0.19513403958046244
HINT2	0.780190646648407	0.4173866808414459	0.4352786604177189	1.0	0.15150214592274677	0.07692307692307693	0.6862462860911392
FAHD2CP	0.7789787650108337	0.2200438380241394	0.43599223797763165	1.0	0.04463519313304721	0.0	0.22004384048635867
CBLB	0.7789787650108337	0.19045880436897278	0.4359922381030984	1.0	0.04463519313304721	0.0	0.19045880751519606
ZNF524	0.7789787650108337	0.20968860387802124	0.4359922381030984	1.0	0.04463519313304721	0.0	0.2096886079373459
TEFM	0.7789787650108337	0.20908646285533905	0.4359922381344652	1.0	0.04463519313304721	0.0	0.2090864564672003
DLG5	0.7789787650108337	0.1967756450176239	0.43599223816583177	1.0	0.04463519313304721	0.0	0.19677563999612288
RNF144A	0.7789787650108337	0.18216726183891296	0.43599223819719857	1.0	0.04463519313304721	0.0	0.1821672683371861
FZD7	0.7789787650108337	0.18268010020256042	0.43599223822856525	1.0	0.04463519313304721	0.0	0.1826801023140771
ZCCHC17	0.7788399457931519	0.51024329662323	0.4360739975590323	1.0	0.14177396280400573	0.07692307692307693	0.6055399363756908
CUL7	0.7776730060577393	0.1914302557706833	0.43676179761431577	1.0	0.04449213161659513	0.0	0.19143025513788353
PRKAB2	0.7776730060577393	0.1841013878583908	0.43676179764575784	1.0	0.04449213161659513	0.0	0.18410138222791234
NSUN4	0.7776730060577393	0.20504218339920044	0.43676179767720014	1.0	0.04449213161659513	0.0	0.20504218037070315
TRIM5	0.7776730060577393	0.18976014852523804	0.4367617977400844	1.0	0.04449213161659513	0.0	0.18976015207074048
C8orf82	0.7776730060577393	0.1888478547334671	0.4367617977400844	1.0	0.04449213161659513	0.0	0.18884785221212877
PAN2	0.7776730060577393	0.18699902296066284	0.43676179780296875	1.0	0.04449213161659513	0.0	0.18699902973735527
AC141586.1	0.7776730060577393	0.19487318396568298	0.43676179780296875	1.0	0.04449213161659513	0.0	0.19487318901960624
GNPTAB	0.7776730060577393	0.19878488779067993	0.43676179780296875	1.0	0.04449213161659513	0.0	0.19878489228609664
AC132008.2	0.7776730060577393	0.19459329545497894	0.43676179786585323	1.0	0.04449213161659513	0.0	0.19459329298286132
SCN1B	0.7776730060577393	0.1968139111995697	0.4367617979287377	1.0	0.04449213161659513	0.0	0.19681391423758474
