ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,neg_log10_pvalue
BP,GO:0051784,negative regulation of nuclear division,19/1372,56/18723,7.43667504016945e-09,9.27105488341125e-07,8.52658449949793e-07,TPR/CENPF/SPDL1/TTK/HORMAD1/PCID2/BUB1B/ZWINT/DYNC1LI1/PSMG2/FBXO43/CDK5RAP2/ATM/RAD1/GEN1/PRKAR1A/BUB3/BUB1/IK,19,8.128621195431252
BP,GO:0007091,metaphase/anaphase transition of mitotic cell cycle,20/1372,62/18723,8.132528529595011e-09,9.88508842772273e-07,9.09131084045253e-07,ANAPC11/TPR/CENPF/UBE2C/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/TACC3/PSMG2/CDK5RAP2/CDC16/ANAPC7/ATM/GEN1/BUB3/BUB1/IK,20,8.089774404501817
BP,GO:0007127,meiosis I,30/1372,129/18723,1.08179004067001e-08,1.28284467749698e-06,1.17983160276411e-06,CKS2/SPATA22/TERB2/SLC25A31/SYCP1/TOP2A/PSMA8/CENPC/SYCE3/HSPA2/HORMAD1/SGO2/CENPS/BRDT/CCNB2/AURKA/CCNB1IP1/PSMD13/SYCP2/PTTG1/CCNE2/MYBL1/CNTD1/C14orf39/NDC1/SYCP3/RMI1/ATM/MAEL/DDX4,30,7.965857021139442
BP,GO:0051304,chromosome separation,25/1372,96/18723,1.60120133548162e-08,1.85358116502658e-06,1.70473766243758e-06,ANAPC11/TPR/CENPF/UBE2C/SPDL1/TTK/TOP2A/PCID2/BUB1B/CENPS/ZWINT/DYNC1LI1/TACC3/PSMG2/PTTG1/CDK5RAP2/CDC16/ANAPC7/RMI1/ATM/GEN1/CSNK2A1/BUB3/BUB1/IK,25,7.795554056343565
BP,GO:0051783,regulation of nuclear division,31/1372,139/18723,1.78089665522296e-08,2.01365570644048e-06,1.85195813742647e-06,SPATA22/ANAPC11/TPR/CENPF/SPDL1/TTK/PSMA8/HORMAD1/PCID2/BUB1B/CDC20/ZWINT/AURKA/DYNC1LI1/CDCA2/RGCC/PSMG2/NEK2/FBXO43/CDK5RAP2/OBSL1/CDC16/KIF20B/ANAPC7/ATM/RAD1/GEN1/PRKAR1A/BUB3/BUB1/IK,31,7.749361281754399
BP,GO:0070585,protein localization to mitochondrion,29/1372,125/18723,2.00542588368675e-08,2.18667118136793e-06,2.01108038243975e-06,UBE2L3/DNM1L/PDCD5/DNAJC15/DNAJA1/UBL5/TOMM7/SH3GLB1/CALM1/IMMP1L/HAX1/HSP90AA1/TOMM34/NPEPPS/NMT1/SAE1/ARIH2/ROMO1/HSPA4/MFF/TOMM70/ATG13/TIMM9/MTCH2/TOMM20/BNIP3L/PMPCB/TIMM22/RALA,29,7.697793383994307
BP,GO:0044784,metaphase/anaphase transition of cell cycle,20/1372,65/18723,2.02386267300611e-08,2.18667118136793e-06,2.01108038243975e-06,ANAPC11/TPR/CENPF/UBE2C/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/TACC3/PSMG2/CDK5RAP2/CDC16/ANAPC7/ATM/GEN1/BUB3/BUB1/IK,20,7.693818959410812
BP,GO:0006413,translational initiation,28/1372,118/18723,2.07604332359684e-08,2.19428753028866e-06,2.01808513470009e-06,TPR/EIF2S2/EIF4A2/EIF3J/EIF5/DHX29/EIF2S1/NCBP1/NPM1/EIF4G3/DDX1/BOLL/EIF6/EIF2B2/CSDE1/EIF1B/EIF3E/DAZL/EIF1/EIF2B3/EIF4G2/POLR2D/CDC123/EIF3I/EIF3M/NCK1/ATF4/EIF1AD,28,7.6827635877201494
BP,GO:0006091,generation of precursor metabolites and energy,71/1372,490/18723,2.33991058102849e-08,2.30565047902514e-06,2.12050558247608e-06,GYG1/COX7B2/SELENOS/ATP5F1C/MDH2/PARK7/ATP5PF/SUCLG1/CAVIN3/NDUFA6/NDUFB5/COX5A/PDHA2/DNAJC15/UQCR10/RHOA/ATP5PO/ACAT1/ATP5F1E/PTGES3/CISD1/NDUFAB1/CDK1/CIAPIN1/PPP1R2/NDUFB9/MTFR1L/COX7A2L/COX17/IFNAR1/NDUFA5/EIF6/COX10/COX7C/COX8C/NDUFA12/ATP5PB/COX7A2/COX6C/ACADM/PSEN1/ATP5MF/GFPT1/SLC25A33/NDUFA8/UQCC2/NDUFV3/LDHA/NDUFC2/COX4I1/TALDO1/CYCS/IDE/COX5B/AK9/BPGM/NCOR1/FOXK2/PER2/UQCRC2/CHCHD2/IL6ST/RB1CC1/COX6A1/COX11/FDX1/P2RX7/NDUFC1/NDUFV2/ADH5/MDH1B,71,7.63080073870435
BP,GO:0044782,cilium organization,58/1372,368/18723,2.35239893397316e-08,2.30565047902514e-06,2.12050558247608e-06,CEP97/SSNA1/HSPB11/NME8/IFT74/PCM1/ARL3/IFT88/RFX4/CFAP46/RPGRIP1L/CFAP53/IQUB/CEP126/CFAP43/SPAG1/CLUAP1/SPAG16/CCP110/CFAP221/ROPN1/FSIP2/RSPH1/BBOF1/AHI1/VDAC3/IFT43/RFX2/IQCG/CEP70/MAP4/TTC21A/DYNC2H1/NME5/TMEM107/SPEF2/JHY/PLK4/IFT81/ATP6V1D/DAW1/CEP78/BBIP1/WDR35/PIFO/ROPN1B/CFAP52/SDCCAG8/KIAA0586/CYLD/MNS1/CEP164/MKS1/CEP350/CDC14C/TMEM237/IFT27/INTU,58,7.628489026077379
BP,GO:0033046,negative regulation of sister chromatid segregation,16/1372,43/18723,2.52205146718254e-08,2.30565047902514e-06,2.12050558247608e-06,TPR/CENPF/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/PSMG2/PTTG1/CDK5RAP2/ATM/GEN1/BUB3/BUB1/IK,16,7.59824605508042
BP,GO:0033048,negative regulation of mitotic sister chromatid segregation,16/1372,43/18723,2.52205146718254e-08,2.30565047902514e-06,2.12050558247608e-06,TPR/CENPF/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/PSMG2/PTTG1/CDK5RAP2/ATM/GEN1/BUB3/BUB1/IK,16,7.59824605508042
BP,GO:2000816,negative regulation of mitotic sister chromatid separation,16/1372,43/18723,2.52205146718254e-08,2.30565047902514e-06,2.12050558247608e-06,TPR/CENPF/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/PSMG2/PTTG1/CDK5RAP2/ATM/GEN1/BUB3/BUB1/IK,16,7.59824605508042
BP,GO:0033045,regulation of sister chromatid segregation,21/1372,72/18723,2.58839525879512e-08,2.30565047902514e-06,2.12050558247608e-06,ANAPC11/TPR/CENPF/UBE2C/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/TACC3/PSMG2/PTTG1/CDK5RAP2/CDC16/ANAPC7/ATM/GEN1/BUB3/BUB1/IK,21,7.586969404353231
BP,GO:0006839,mitochondrial transport,45/1372,254/18723,2.66369106583303e-08,2.30565047902514e-06,2.12050558247608e-06,UBE2L3/SLC25A31/ATP5F1C/PDCD5/DYNLT1/ATP5PF/MTX2/DNAJC15/MPC1/UBL5/VDAC2/ATP5PO/TOMM7/ATP5F1E/SH3GLB1/SLC25A24/IMMP1L/HAX1/HSP90AA1/TOMM34/ATP5PB/NPEPPS/PSEN1/ATP5MF/SLC25A33/NMT1/SAE1/SMDT1/ARIH2/ROMO1/SLC25A10/HSPA4/MFF/TOMM70/ATG13/TIMM9/TOMM20/THEM4/BNIP3L/MICU1/PMPCB/TIMM22/MICU2/MPC2/ATF2,45,7.574516145937207
BP,GO:0030071,regulation of mitotic metaphase/anaphase transition,19/1372,60/18723,2.69836920277983e-08,2.30565047902514e-06,2.12050558247608e-06,ANAPC11/TPR/CENPF/UBE2C/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/PSMG2/CDK5RAP2/CDC16/ANAPC7/ATM/GEN1/BUB3/BUB1/IK,19,7.568898628511378
BP,GO:0007094,mitotic spindle assembly checkpoint signaling,15/1372,38/18723,2.7030456047806e-08,2.30565047902514e-06,2.12050558247608e-06,TPR/CENPF/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/PSMG2/CDK5RAP2/ATM/GEN1/BUB3/BUB1/IK,15,7.568146626984411
BP,GO:0071173,spindle assembly checkpoint signaling,15/1372,38/18723,2.7030456047806e-08,2.30565047902514e-06,2.12050558247608e-06,TPR/CENPF/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/PSMG2/CDK5RAP2/ATM/GEN1/BUB3/BUB1/IK,15,7.568146626984411
BP,GO:0071174,mitotic spindle checkpoint signaling,15/1372,38/18723,2.7030456047806e-08,2.30565047902514e-06,2.12050558247608e-06,TPR/CENPF/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/PSMG2/CDK5RAP2/ATM/GEN1/BUB3/BUB1/IK,15,7.568146626984411
BP,GO:0061982,meiosis I cell cycle process,30/1372,135/18723,3.28526069018444e-08,2.72713924848229e-06,2.50814859112619e-06,CKS2/SPATA22/TERB2/SLC25A31/SYCP1/TOP2A/PSMA8/CENPC/SYCE3/HSPA2/HORMAD1/SGO2/CENPS/BRDT/CCNB2/AURKA/CCNB1IP1/PSMD13/SYCP2/PTTG1/CCNE2/MYBL1/CNTD1/C14orf39/NDC1/SYCP3/RMI1/ATM/MAEL/DDX4,30,7.483430162841938
BP,GO:0015931,nucleobase-containing compound transport,41/1372,222/18723,3.30936272440261e-08,2.72713924848229e-06,2.50814859112619e-06,CETN3/RAN/SLC25A31/UPF3A/TPR/THOC7/SETD2/CD47/NCBP1/NPM1/RTRAF/HNRNPA2B1/PCID2/SLC25A24/RAE1/LRPPRC/FYTTD1/SEC13/YBX1/NXT1/SLC25A33/SRSF3/EIF5A/ENY2/THOC1/EIF5AL1/UPF2/NUP54/POM121L12/POLR2D/HNRNPA3/AGFG1/FLOT1/NUP58/NDC1/TOMM20/NUP93/SRSF7/DDX39A/XPO1/SEH1L,41,7.480255629161345
BP,GO:0006913,nucleocytoplasmic transport,50/1372,301/18723,3.98806388775058e-08,3.17868305282678e-06,2.92343320020095e-06,RAN/UPF3A/TPR/THOC7/PKIG/SETD2/PARK7/PTTG1IP/NCBP1/DESI1/NPM1/KPNB1/HNRNPA2B1/DNAJC27/UBR5/PCID2/CDK1/HSP90AB1/RAE1/EIF6/FYTTD1/SDAD1/SEC13/PSEN1/NXT1/SRSF3/SUMO1/KPNA5/ENY2/THOC1/MAPK1/UPF2/NUP54/POM121L12/POLR2D/AGFG1/RSRC1/CSE1L/NUP58/NDC1/PPP1R10/NUP93/HTATIP2/DDX39A/XPO1/ANKRD54/PRKACA/ELAVL1/NEMF/SMURF1,50,7.399237893019536
BP,GO:0051169,nuclear transport,50/1372,301/18723,3.98806388775058e-08,3.17868305282678e-06,2.92343320020095e-06,RAN/UPF3A/TPR/THOC7/PKIG/SETD2/PARK7/PTTG1IP/NCBP1/DESI1/NPM1/KPNB1/HNRNPA2B1/DNAJC27/UBR5/PCID2/CDK1/HSP90AB1/RAE1/EIF6/FYTTD1/SDAD1/SEC13/PSEN1/NXT1/SRSF3/SUMO1/KPNA5/ENY2/THOC1/MAPK1/UPF2/NUP54/POM121L12/POLR2D/AGFG1/RSRC1/CSE1L/NUP58/NDC1/PPP1R10/NUP93/HTATIP2/DDX39A/XPO1/ANKRD54/PRKACA/ELAVL1/NEMF/SMURF1,50,7.399237893019536
BP,GO:0031577,spindle checkpoint signaling,15/1372,39/18723,4.09555535168526e-08,3.21170808385383e-06,2.95380630457708e-06,TPR/CENPF/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/PSMG2/CDK5RAP2/ATM/GEN1/BUB3/BUB1/IK,15,7.387687200174764
BP,GO:0019646,aerobic electron transport chain,23/1372,87/18723,4.39295754408762e-08,3.39024755227842e-06,3.1180089636231e-06,PARK7/NDUFA6/NDUFB5/COX5A/DNAJC15/UQCR10/NDUFAB1/NDUFB9/COX7A2L/NDUFA5/COX7C/COX8C/COX7A2/COX6C/NDUFA8/NDUFV3/NDUFC2/COX4I1/CYCS/COX5B/COX6A1/NDUFC1/NDUFV2,23,7.357242993970639
BP,GO:0051028,mRNA transport,29/1372,130/18723,5.06705233837893e-08,3.84937632331224e-06,3.54026946273581e-06,CETN3/UPF3A/TPR/THOC7/SETD2/NCBP1/HNRNPA2B1/PCID2/RAE1/LRPPRC/FYTTD1/SEC13/SRSF3/EIF5A/ENY2/THOC1/EIF5AL1/UPF2/NUP54/POLR2D/HNRNPA3/AGFG1/NUP58/NDC1/NUP93/SRSF7/DDX39A/XPO1/SEH1L,29,7.2952446097902905
BP,GO:0051985,negative regulation of chromosome segregation,16/1372,45/18723,5.34431664349067e-08,3.93697992737146e-06,3.62083845319751e-06,TPR/CENPF/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/PSMG2/PTTG1/CDK5RAP2/ATM/GEN1/BUB3/BUB1/IK,16,7.272107818412972
BP,GO:1905819,negative regulation of chromosome separation,16/1372,45/18723,5.34431664349067e-08,3.93697992737146e-06,3.62083845319751e-06,TPR/CENPF/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/PSMG2/PTTG1/CDK5RAP2/ATM/GEN1/BUB3/BUB1/IK,16,7.272107818412972
BP,GO:0000075,cell cycle checkpoint signaling,34/1372,169/18723,5.67640016270407e-08,4.11920262553242e-06,3.78842857677406e-06,TPR/CENPF/TIPRL/RPA2/SPDL1/TTK/HORMAD1/PCID2/CDK1/BUB1B/ZWINT/DYNC1LI1/STK33/TOPBP1/CLOCK/PSMG2/THOC1/CDK5RAP2/UIMC1/ATR/CRY1/PLK2/DOT1L/PPP1R10/ATM/RAD1/GEN1/GTSE1/RAD17/ATF2/BUB3/ETAA1/BUB1/IK,34,7.245926996172912
BP,GO:0007339,binding of sperm to zona pellucida,15/1372,40/18723,6.11009750325893e-08,4.30540493635433e-06,3.95967874810739e-06,CLGN/GLIPR1L2/ADAM2/VDAC2/ZPBP/CCT8/ADAM18/ZPBP2/CCT3/ACR/TMPRSS12/CCT2/CCT7/CCT4/ADAM5,15,7.213951859350007
BP,GO:0045841,negative regulation of mitotic metaphase/anaphase transition,15/1372,40/18723,6.11009750325893e-08,4.30540493635433e-06,3.95967874810739e-06,TPR/CENPF/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/PSMG2/CDK5RAP2/ATM/GEN1/BUB3/BUB1/IK,15,7.213951859350007
BP,GO:1902099,regulation of metaphase/anaphase transition of cell cycle,19/1372,63/18723,6.54468833776171e-08,4.54575352831392e-06,4.18072722688898e-06,ANAPC11/TPR/CENPF/UBE2C/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/PSMG2/CDK5RAP2/CDC16/ANAPC7/ATM/GEN1/BUB3/BUB1/IK,19,7.184111030001393
BP,GO:1902850,microtubule cytoskeleton organization involved in mitosis,31/1372,147/18723,7.03931220180418e-08,4.82044167960168e-06,4.43335778106214e-06,CEP97/RAN/TPR/SETD2/DYNLT1/RAB11A/NUF2/SPDL1/TTK/KPNB1/RHOA/TPX2/CEP126/CDC20/RAE1/BCCIP/SMC3/DYNC1H1/AURKA/TACC3/RACGAP1/NEK2/PAFAH1B1/CDK5RAP2/MAP4/DRG1/PLK2/CLTC/STIL/PTPA/KIF2A,31,7.1524697728967634
BP,GO:0071426,ribonucleoprotein complex export from nucleus,21/1372,76/18723,7.33141539901573e-08,4.95074189861312e-06,4.55319482675714e-06,RAN/TPR/THOC7/SETD2/NCBP1/NPM1/HNRNPA2B1/PCID2/RAE1/EIF6/FYTTD1/SDAD1/SRSF3/ENY2/THOC1/UPF2/POLR2D/AGFG1/NUP93/DDX39A/XPO1,21,7.134812172611044
BP,GO:0033047,regulation of mitotic sister chromatid segregation,16/1372,46/18723,7.63934067075056e-08,5.08801018372455e-06,4.67944039932925e-06,TPR/CENPF/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/PSMG2/PTTG1/CDK5RAP2/ATM/GEN1/BUB3/BUB1/IK,16,7.116944122499068
BP,GO:0071103,DNA conformation change,48/1372,290/18723,8.31324885203265e-08,5.46202917818686e-06,5.02342547986269e-06,HMGB2/PIWIL1/NCAPH/XRCC5/SYCP1/PAF1/NPM1/TOP2A/RBBP4/HNRNPA2B1/CDK1/BANF1/DDX1/SRPK1/CENPW/SMC2/ASF1A/SMC4/SMARCA5/MCMDC2/CHD8/MIS18A/SMC5/G3BP1/ASCC3/SETX/IGHMBP2/SSBP1/RAD54L2/CHD9/NAP1L4/MCM4/KAT6B/ACIN1/WAPL/SYCP3/CHD1L/CDCA5/CHD2/XRCC6/HP1BP3/TOP1MT/RFC3/RFC4/HELQ/TOP1/ERCC3/UBN1,48,7.0802292189631615
BP,GO:0071166,ribonucleoprotein complex localization,21/1372,77/18723,9.39062782945633e-08,6.08763100090889e-06,5.59879116063586e-06,RAN/TPR/THOC7/SETD2/NCBP1/NPM1/HNRNPA2B1/PCID2/RAE1/EIF6/FYTTD1/SDAD1/SRSF3/ENY2/THOC1/UPF2/POLR2D/AGFG1/NUP93/DDX39A/XPO1,21,7.027305371125418
BP,GO:0072655,establishment of protein localization to mitochondrion,27/1372,120/18723,1.20377008131734e-07,7.70096070442748e-06,7.08256967511917e-06,UBE2L3/PDCD5/DNAJC15/DNAJA1/UBL5/TOMM7/SH3GLB1/CALM1/IMMP1L/HAX1/HSP90AA1/TOMM34/NPEPPS/NMT1/SAE1/ARIH2/ROMO1/HSPA4/MFF/TOMM70/ATG13/TIMM9/TOMM20/BNIP3L/PMPCB/TIMM22/RALA,27,6.919456454897468
BP,GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,15/1372,42/18723,1.30317619523244e-07,8.22862683275339e-06,7.5678639471598e-06,TPR/CENPF/SPDL1/TTK/PCID2/BUB1B/ZWINT/DYNC1LI1/PSMG2/CDK5RAP2/ATM/GEN1/BUB3/BUB1/IK,15,6.884996861767086
BP,GO:0035036,sperm-egg recognition,16/1372,48/18723,1.50995184076631e-07,9.34815190833815e-06,8.59749059443168e-06,CLGN/GLIPR1L2/ADAM2/VDAC2/SPESP1/ZPBP/CCT8/ADAM18/ZPBP2/CCT3/ACR/TMPRSS12/CCT2/CCT7/CCT4/ADAM5,16,6.82103690411278
BP,GO:0006446,regulation of translational initiation,21/1372,79/18723,1.51893048284392e-07,9.34815190833815e-06,8.59749059443168e-06,TPR/EIF4A2/EIF5/DHX29/EIF2S1/NCBP1/NPM1/EIF4G3/DDX1/BOLL/EIF2B2/CSDE1/EIF1B/EIF3E/DAZL/EIF1/EIF4G2/POLR2D/CDC123/NCK1/ATF4,21,6.818462102113612
BP,GO:0022904,respiratory electron transport chain,26/1372,114/18723,1.54090566608303e-07,9.36485418561959e-06,8.61285167042196e-06,PARK7/NDUFA6/NDUFB5/COX5A/DNAJC15/UQCR10/NDUFAB1/CDK1/NDUFB9/COX7A2L/NDUFA5/COX7C/COX8C/NDUFA12/COX7A2/COX6C/NDUFA8/NDUFV3/NDUFC2/COX4I1/CYCS/COX5B/CHCHD2/COX6A1/NDUFC1/NDUFV2,26,6.812223947883539
BP,GO:0045132,meiotic chromosome segregation,23/1372,93/18723,1.66684787838906e-07,1.00052029441082e-05,9.20178010058056e-06,SPATA22/TERB2/SYCP1/NUF2/TTK/TOP2A/CENPC/SYCE3/HORMAD1/SGO2/BUB1B/CENPS/SMC2/SMC4/CCNB1IP1/SYCP2/PTTG1/CCNE2/C14orf39/NDC1/RMI1/MAEL/BUB1,23,6.778104033399823
BP,GO:0033157,regulation of intracellular protein transport,40/1372,229/18723,2.30564461447058e-07,1.36707855067755e-05,1.25730145343659e-05,UBE2L3/RAN/TPR/PKIG/PDCD5/PARK7/PCM1/UBL5/PDCD10/TOMM7/DNAJC27/UBR5/SH3GLB1/CDK1/HAX1/HSP90AB1/OAZ1/DERL2/NPEPPS/PSEN1/NMT1/SAE1/SUMO1/ARIH2/MAPK1/MFF/NUP54/GCC2/ERLEC1/KIF20B/ATG13/KIF5B/NUP58/UBAC2/PTPN1/BNIP3L/INSIG1/TMEM30A/XPO1/PRKACA,40,6.637207632803975
BP,GO:0007088,regulation of mitotic nuclear division,25/1372,110/18723,2.85380277896124e-07,1.67170953148308e-05,1.5374704128126e-05,ANAPC11/TPR/CENPF/SPDL1/TTK/PCID2/BUB1B/ZWINT/AURKA/DYNC1LI1/CDCA2/RGCC/PSMG2/NEK2/FBXO43/CDK5RAP2/OBSL1/CDC16/KIF20B/ANAPC7/ATM/GEN1/BUB3/BUB1/IK,25,6.544576043473792
BP,GO:0009566,fertilization,35/1372,190/18723,3.50442534832191e-07,2.02839476708823e-05,1.86551364406911e-05,GLIPR1L1/CLGN/GLIPR1L2/PARK7/SLC22A16/ADAM2/VDAC2/SPESP1/ZPBP/CDK1/KDM5B/SLC9B1/SPAG1/CCT8/WDR48/FNDC3A/SNU13/YBX3/ADAM18/SYCP2/ACRBP/ZPBP2/CCT3/ACR/TMPRSS12/CCT2/CLIC4/SPAG8/CCT7/CCT4/ASH1L/ROPN1B/MAEL/TDRD12/ADAM5,35,6.45538318697368
BP,GO:0032392,DNA geometric change,22/1372,90/18723,3.82986833997919e-07,2.18817958559604e-05,2.01246766104743e-05,HMGB2/XRCC5/TOP2A/HNRNPA2B1/DDX1/MCMDC2/CHD8/G3BP1/ASCC3/SETX/IGHMBP2/SSBP1/RAD54L2/CHD9/MCM4/CHD1L/CHD2/XRCC6/RFC3/RFC4/HELQ/ERCC3,22,6.416816155588386
BP,GO:0006605,protein targeting,49/1372,314/18723,3.87049453643067e-07,2.18817958559604e-05,2.01246766104743e-05,UBE2L3/ZDHHC4/SSR3/HSPA5/SSR2/ARL6IP1/PDCD5/DNAJC15/UBL5/TOMM7/SRP19/SH3GLB1/SPCS3/IMMP1L/HAX1/HSP90AA1/SRPRB/SEC61B/TRAM1/RAB8B/TOMM34/HSPA8/NPEPPS/SAE1/SPCS2/SRP72/ARIH2/GOLGA7/ROMO1/SEC61G/PEX3/SRP9/SPCS1/HSPA4/MFF/NUP54/AP4S1/GCC2/TOMM70/ATG13/YWHAQ/TIMM9/TOMM20/BNIP3L/SYNGR1/PMPCB/TIMM22/ZFAND2A/SMURF1,49,6.412233541254629
BP,GO:1903311,regulation of mRNA metabolic process,46/1372,288/18723,4.44267018443454e-07,2.48278878582997e-05,2.28341959388723e-05,PABPC1/PAF1/SECISBP2/SNW1/RBM46/NCBP1/NPM1/PRDX6/DDX17/PCID2/ZC3H14/SON/SRPK1/HNRNPC/BOLL/EXOSC3/SERBP1/SMU1/HSPA8/SLTM/EXOSC8/YBX1/SRSF12/RBM25/SRSF3/REST/YBX3/JMJD6/NSRP1/SAP18/RBM39/DAZL/FASTKD1/POLR2D/SRSF10/SYNCRIP/SAFB/SRSF7/TRA2A/TBRG4/PABPC4/LEO1/ELAVL1/EXOSC9/PAN2/RBM15,46,6.352355926776419
BP,GO:0007052,mitotic spindle organization,26/1372,120/18723,4.50675449341327e-07,2.48998185761083e-05,2.29003505837554e-05,CEP97/RAN/TPR/RAB11A/NUF2/TTK/KPNB1/RHOA/TPX2/CEP126/CDC20/RAE1/BCCIP/SMC3/DYNC1H1/AURKA/TACC3/RACGAP1/NEK2/MAP4/DRG1/PLK2/CLTC/STIL/PTPA/KIF2A,26,6.346136099585994
BP,GO:0072599,establishment of protein localization to endoplasmic reticulum,15/1372,46/18723,5.11080242969595e-07,2.79199117002041e-05,2.56779287065031e-05,SSR3/HSPA5/SRP19/SPCS3/SRPRB/SEC61B/TRAM1/SPCS2/SRP72/RAB10/RAB3GAP1/SEC61G/SRP9/SPCS1/ZFAND2A,15,6.29151090741324
BP,GO:0010498,proteasomal protein catabolic process,67/1372,490/18723,5.20830770471336e-07,2.81364356225737e-05,2.58770656486811e-05,RNFT1/HSP90B1/SUMO2/HSPA5/ANAPC11/SELENOS/CLGN/PARK7/UBE2C/PCBP2/DESI1/PSMA8/FBXL5/PCNP/UBE2V2/PSMB1/HSP90AB1/CDC20/DERL2/SEC61B/AURKA/COMMD1/CLOCK/PSEN1/NUB1/RBX1/PSMB2/PSMB3/ASCC3/RNF126/UBQLN1/PSMB5/RACK1/SUMO1/ATXN3/ATE1/PSMB6/CSNK1A1/PPP2R5C/PSMD4/ARIH2/JKAMP/ERLIN1/ANAPC10/CDC16/ERLEC1/PLK2/RYBP/PSMB7/SKP1/PSMA4/UBAC2/PSMD8/PSMD6/ARNTL/ANAPC7/DCAF12/UBE4A/USP5/DDA1/AUP1/XPO1/PRKACA/PSMA2/ZFAND2A/NEMF/SMURF1,67,6.283303365739508
BP,GO:0032386,regulation of intracellular transport,51/1372,337/18723,5.8954802483262e-07,3.14987087553428e-05,2.89693465527932e-05,UBE2L3/RAN/TPR/PKIG/SETD2/PDCD5/PARK7/PCM1/ARF1/UBL5/PDCD10/TOMM7/DNAJC27/UBR5/SH3GLB1/CDK1/HAX1/HSP90AB1/OAZ1/STX18/DYNC1H1/DERL2/MTMR2/NPEPPS/SCFD1/PSEN1/REEP5/NMT1/SAE1/SPAG5/SUMO1/ARIH2/MAPK1/MFF/NUP54/GCC2/ERLEC1/KIF20B/YIPF5/ATG13/ARV1/KIF5B/NUP58/UBAC2/PTPN1/BNIP3L/INSIG1/TMEM30A/XPO1/PRKACA/BORCS5,51,6.229480811314827
BP,GO:0018205,peptidyl-lysine modification,55/1372,376/18723,6.55819384001126e-07,3.46586287501465e-05,3.18755233779952e-05,MSL1/YEATS4/BRD1/SUMO2/KDM4D/KAT7/SENP1/ESCO1/SETD2/HINT1/PARK7/SNW1/BRD8/DESI1/NDUFAB1/WDR5/EEF1AKMT2/MORF4L1/EZH2/SETD3/PHF14/TOLLIP/WDR61/SMC5/TAF12/CLOCK/UHRF2/MEAF6/SAE1/SUMO1/SUZ12/JMJD6/UBE2I/LEF1/KDM3A/DPY30/EED/THAP7/DOT1L/KAT6B/BRD7/DIP2B/NCOA3/NSD2/EHMT1/ASH1L/EEF1AKMT1/EEF1AKMT4/ING3/DR1/LIPT2/ATF2/KANSL3/DNMT1/MECOM,55,6.183215751069651
BP,GO:0006626,protein targeting to mitochondrion,23/1372,100/18723,6.74793729892286e-07,3.52779259649064e-05,3.2445090714006e-05,UBE2L3/PDCD5/DNAJC15/UBL5/TOMM7/SH3GLB1/IMMP1L/HAX1/HSP90AA1/TOMM34/NPEPPS/SAE1/ARIH2/ROMO1/HSPA4/MFF/TOMM70/ATG13/TIMM9/TOMM20/BNIP3L/PMPCB/TIMM22,23,6.170828961479819
BP,GO:0051168,nuclear export,30/1372,154/18723,6.95507907204059e-07,3.59740366470865e-05,3.30853033572547e-05,RAN/TPR/THOC7/SETD2/PARK7/NCBP1/DESI1/NPM1/HNRNPA2B1/DNAJC27/PCID2/RAE1/EIF6/FYTTD1/SDAD1/NXT1/SRSF3/ENY2/THOC1/UPF2/POM121L12/POLR2D/AGFG1/CSE1L/NUP93/DDX39A/XPO1/PRKACA/NEMF/SMURF1,30,6.1576979281657245
BP,GO:2001251,negative regulation of chromosome organization,21/1372,86/18723,7.14009084730436e-07,3.65116594549067e-05,3.35797547824035e-05,TPR/CENPF/SPDL1/TTK/TOP2A/PCID2/HNRNPC/BUB1B/ZWINT/DYNC1LI1/PSMG2/PTTG1/CDK5RAP2/TERF2IP/PARP1/WAPL/ATM/GEN1/BUB3/BUB1/IK,21,6.146296262421028
BP,GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",10/1372,21/18723,7.20921289113748e-07,3.65116594549067e-05,3.35797547824035e-05,COX5A/COX7A2L/COX7C/COX8C/COX7A2/COX6C/COX4I1/CYCS/COX5B/COX6A1,10,6.1421121493854285
