ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,neg_log10_pvalue
CC,GO:0005581,collagen trimer,3/1237,87/19550,0.919266536203208,0.999999961494659,0.863872086454021,LOX/COL25A1/COL21A1,3,0.03655854909335443
CC,GO:0045177,apical part of cell,21/1237,435/19550,0.923731788061534,0.999999961494659,0.863872086454021,PLPP1/ADCY10/ANK2/PLB1/OOEP/PRKG2/FZD3/PRKCZ/EXOC1/CLDND1/STK39/HVCN1/PCM1/PSEN1/GNAS/PFKM/TNIK/RAB27B/DYNC2LI1/ZMYND10/CFAP126,21,0.034454110894653785
CC,GO:0009898,cytoplasmic side of plasma membrane,7/1237,172/19550,0.924099870094852,0.999999961494659,0.863872086454021,SNX9/GNG5/SNX5/CD2/CYLD/EXOC1/GNAS,7,0.03428109080663177
CC,GO:0016323,basolateral plasma membrane,10/1237,231/19550,0.924681876440527,0.999999961494659,0.863872086454021,SLC26A7/MAP7/ANK2/ANK3/SLC51B/LIN7A/STK39/IDE/AQP7/MEGF11,10,0.03400765436321944
CC,GO:0030117,membrane coat,3/1237,89/19550,0.926427178381729,0.999999961494659,0.863872086454021,SAR1B/AP2M1/AP1G1,3,0.033188712632104087
CC,GO:0034705,potassium channel complex,3/1237,89/19550,0.926427178381729,0.999999961494659,0.863872086454021,KCNB1/LRRC52/CALM3,3,0.033188712632104087
CC,GO:0048475,coated membrane,3/1237,89/19550,0.926427178381729,0.999999961494659,0.863872086454021,SAR1B/AP2M1/AP1G1,3,0.033188712632104087
CC,GO:0099056,integral component of presynaptic membrane,2/1237,66/19550,0.927302236141518,0.999999961494659,0.863872086454021,PSEN1/PCDH17,2,0.032778692937025
CC,GO:0030667,secretory granule membrane,14/1237,311/19550,0.932640240302712,0.999999961494659,0.863872086454021,CCDC136/SVIP/ACRBP/SYNGR1/VPS35L/HVCN1/CFAP65/PSEN1/TEKT3/RAB27B/EQTN/ZPBP/TMEM190/TMEM225,14,0.030285850124938684
CC,GO:0045334,clathrin-coated endocytic vesicle,3/1237,91/19550,0.933000687486409,0.999999961494659,0.863872086454021,APOB/HLA-DRB5/AP2M1,3,0.030118036241234467
CC,GO:0044304,main axon,2/1237,68/19550,0.934655265920637,0.999999961494659,0.863872086454021,NRCAM/ANK3,2,0.029348542833694254
CC,GO:0005884,actin filament,4/1237,114/19550,0.935402162626172,0.999999961494659,0.863872086454021,RHOQ/TSC1/TWF1/PLS1,4,0.02900163034848196
CC,GO:0150034,distal axon,13/1237,294/19550,0.936075528183285,0.999999961494659,0.863872086454021,ADCY10/ILK/TSC1/UNC13C/HSP90AA1/GOT1/CBARP/ELAVL4/PSEN1/FKBP4/KIF5B/CALM3/PINK1,13,0.028689108366720048
CC,GO:0098562,cytoplasmic side of membrane,8/1237,197/19550,0.936097269345757,0.999999961494659,0.863872086454021,SNX9/GNG5/SNX5/DNAJA1/CD2/CYLD/EXOC1/GNAS,8,0.028679021619487488
CC,GO:0043204,perikaryon,6/1237,158/19550,0.939551760932717,0.999999961494659,0.863872086454021,KCNB1/CTNND2/ELAVL4/MAPK10/PRPH/ENDOG,6,0.02707928914702555
CC,GO:0032590,dendrite membrane,1/1237,43/19550,0.940022200742071,0.999999961494659,0.863872086454021,KCNB1,1,0.02686188943655673
CC,GO:0030665,clathrin-coated vesicle membrane,4/1237,116/19550,0.940726870049116,0.999999961494659,0.863872086454021,APOB/HLA-DRB5/AP2M1/AP1G1,4,0.02653645101344164
CC,GO:0001772,immunological synapse,1/1237,44/19550,0.943825580948257,0.999999961494659,0.863872086454021,FYB2,1,0.025108255946117552
CC,GO:0098858,actin-based cell projection,9/1237,221/19550,0.944247618127593,0.999999961494659,0.863872086454021,EPHB1/FZD3/LOXHD1/TWF1/PLS1/MYO3B/MORN4/STARD10/ADGRV1,9,0.0249141020104693
CC,GO:0030662,coated vesicle membrane,7/1237,181/19550,0.944722925542231,0.999999961494659,0.863872086454021,SAR1B/APOB/HLA-DRB5/AP2M1/AP1G1/STX17/VTI1B,7,0.02469554551425155
CC,GO:0005604,basement membrane,3/1237,96/19550,0.947135794333932,0.999999961494659,0.863872086454021,THBS4/DST/FGF9,3,0.023587750139296128
CC,GO:0035861,site of double-strand break,2/1237,73/19550,0.950074180052515,0.999999961494659,0.863872086454021,CNTD1/SMC6,2,0.02224248446930049
CC,GO:0005911,cell-cell junction,23/1237,494/19550,0.954578396683266,0.999999961494659,0.863872086454021,AKAP6/CDC42BPA/ANK2/ANK3/ILK/BVES/CTNND2/GJA8/MAGI1/MPP7/CD2/PRKCZ/TWF1/LIN7A/OBSL1/ADGRL3/MAGI2/STARD10/ARHGAP24/AQP7/CDH18/NPHP1/RANGRF,23,0.02018839849210158
CC,GO:0098889,intrinsic component of presynaptic membrane,2/1237,75/19550,0.955212503738103,0.999999961494659,0.863872086454021,PSEN1/PCDH17,2,0.019900001259806885
CC,GO:0060076,excitatory synapse,1/1237,49/19550,0.959518528435451,0.999999961494659,0.863872086454021,UNC13C,1,0.017946634561045557
CC,GO:0031901,early endosome membrane,6/1237,173/19550,0.966132653209045,0.999999961494659,0.863872086454021,HGS/SNX5/EPHB1/STAM2/PSEN1/VTI1B,6,0.014963239421510843
CC,GO:0034702,ion channel complex,11/1237,282/19550,0.971980279978972,0.999999961494659,0.863872086454021,AKAP6/MICU2/KCNB1/CATSPER2/CATSPER3/HSPA2/UNC80/LRRC52/CACNA2D1/CATSPERE/CALM3,11,0.012342546167545654
CC,GO:0042581,specific granule,5/1237,160/19550,0.97675576658314,0.999999961494659,0.863872086454021,HPSE/CEP290/ILF2/HVCN1/PDXK,5,0.01021401610231345
CC,GO:0045335,phagocytic vesicle,4/1237,137/19550,0.976848992715585,0.999999961494659,0.863872086454021,HGS/RAB11A/HVCN1/KIF5B,4,0.010172566986541117
CC,GO:0031526,brush border membrane,1/1237,58/19550,0.977558436017373,0.999999961494659,0.863872086454021,PLB1,1,0.00985727210974846
CC,GO:0014069,postsynaptic density,13/1237,330/19550,0.978245741097044,0.999999961494659,0.863872086454021,CTNND2/TSC1/RTN4/PRKCZ/USP8/DLGAP2/KPNA1/LIN7A/MAGI2/TNIK/BNIP3/SOS1/USP50,13,0.009552034173082431
CC,GO:0070820,tertiary granule,5/1237,164/19550,0.980466749740818,0.999999961494659,0.863872086454021,LTA4H/SVIP/ILF2/VPS35L/FTH1,5,0.008567129838051553
CC,GO:0044306,neuron projection terminus,4/1237,141/19550,0.980775955266986,0.999999961494659,0.863872086454021,ILK/UNC13C/GOT1/BTBD8,4,0.008430189871816403
CC,GO:0032279,asymmetric synapse,13/1237,335/19550,0.981461099086692,0.999999961494659,0.863872086454021,CTNND2/TSC1/RTN4/PRKCZ/USP8/DLGAP2/KPNA1/LIN7A/MAGI2/TNIK/BNIP3/SOS1/USP50,13,0.008126909295557355
CC,GO:0101003,ficolin-1-rich granule membrane,1/1237,61/19550,0.981565774568027,0.999999961494659,0.863872086454021,VPS35L,1,0.008080593084009222
CC,GO:0099572,postsynaptic specialization,14/1237,356/19550,0.98200176085471,0.999999961494659,0.863872086454021,CTNND2/TSC1/RTN4/PRKCZ/USP8/DLGAP2/KPNA1/LIN7A/MAGI2/TNIK/BNIP3/SOS1/USP50/KPNA2,14,0.007887733466819815
CC,GO:0030173,integral component of Golgi membrane,1/1237,62/19550,0.982735826230983,0.999999961494659,0.863872086454021,UNC50,1,0.007563211190459785
CC,GO:0046658,anchored component of plasma membrane,1/1237,63/19550,0.983831668952261,0.999999961494659,0.863872086454021,CD2,1,0.0070792018723864515
CC,GO:0030135,coated vesicle,11/1237,299/19550,0.984209238863009,0.999999961494659,0.863872086454021,SNX9/SAR1B/APOB/HLA-DRB5/AP2M1/AP1G1/ERGIC2/STX17/RAB27B/VTI1B/CCDC88A,11,0.006912562520398184
CC,GO:0042734,presynaptic membrane,4/1237,146/19550,0.984802837168793,0.999999961494659,0.863872086454021,UNC13C/PSEN1/PCDH17/NRXN1,4,0.006650708893783029
CC,GO:0030666,endocytic vesicle membrane,6/1237,193/19550,0.985062075927576,0.999999961494659,0.863872086454021,APOB/HLA-DRB5/AP2M1/NOS3/HVCN1/UBB,6,0.006536400585293094
CC,GO:0043679,axon terminus,3/1237,122/19550,0.98544379428712,0.999999961494659,0.863872086454021,ILK/UNC13C/GOT1,3,0.006368141072067964
CC,GO:0005882,intermediate filament,7/1237,217/19550,0.986042529502672,0.999999961494659,0.863872086454021,KRTAP21-2/DLGAP2/DST/INA/KRT23/PRPH/MNS1,7,0.00610435287826521
CC,GO:0030136,clathrin-coated vesicle,6/1237,196/19550,0.986841495272206,0.999999961494659,0.863872086454021,SNX9/APOB/HLA-DRB5/AP2M1/AP1G1/RAB27B,6,0.0057525973370880865
CC,GO:0031228,intrinsic component of Golgi membrane,1/1237,67/19550,0.987562655535568,0.999999961494659,0.863872086454021,UNC50,1,0.005435341179835988
CC,GO:0098982,GABA-ergic synapse,1/1237,69/19550,0.989091881897898,0.999999961494659,0.863872086454021,PCDH17,1,0.004763362651808963
CC,GO:0005905,clathrin-coated pit,1/1237,70/19550,0.989784523040155,0.999999961494659,0.863872086454021,AP2M1,1,0.004459341402624285
CC,GO:0070821,tertiary granule membrane,1/1237,73/19550,0.991609728200493,0.999999961494659,0.863872086454021,SVIP,1,0.003659221231496691
CC,GO:0098984,neuron to neuron synapse,13/1237,361/19550,0.992216825526205,0.999999961494659,0.863872086454021,CTNND2/TSC1/RTN4/PRKCZ/USP8/DLGAP2/KPNA1/LIN7A/MAGI2/TNIK/BNIP3/SOS1/USP50,13,0.003393412684605066
CC,GO:0030670,phagocytic vesicle membrane,1/1237,76/19550,0.993109038840018,0.999999961494659,0.863872086454021,HVCN1,1,0.0030030653346709915
CC,GO:0045111,intermediate filament cytoskeleton,8/1237,258/19550,0.993454244380943,0.999999961494659,0.863872086454021,PFDN5/KRTAP21-2/DLGAP2/DST/INA/KRT23/PRPH/MNS1,8,0.0028521304368789822
CC,GO:0005769,early endosome,14/1237,394/19550,0.994882676195744,0.999999961494659,0.863872086454021,ANK2/HGS/SNX5/EPHB1/APOB/STAM2/COMMD1/PLEKHJ1/USP8/WDFY4/PSEN1/RABGAP1L/VPS8/VTI1B,14,0.0022281314000486205
CC,GO:0099634,postsynaptic specialization membrane,2/1237,117/19550,0.995826929150692,0.999999961494659,0.863872086454021,LIN7A/KPNA2,2,0.0018161337108746935
CC,GO:0030139,endocytic vesicle,11/1237,336/19550,0.995871841907924,0.999999961494659,0.863872086454021,HGS/RAB11A/HSP90AA1/APOB/STAM2/HLA-DRB5/AP2M1/NOS3/HVCN1/KIF5B/UBB,11,0.001796547051566935
CC,GO:0000313,organellar ribosome,1/1237,84/19550,0.995924102110402,0.999999961494659,0.863872086454021,MTG2,1,0.0017737572495967711
CC,GO:0005761,mitochondrial ribosome,1/1237,84/19550,0.995924102110402,0.999999961494659,0.863872086454021,MTG2,1,0.0017737572495967711
CC,GO:0005774,vacuolar membrane,16/1237,444/19550,0.996153631982885,0.999999961494659,0.863872086454021,RDH14/HPSE/SPAG9/HLA-DRB5/SYNGR1/AP2M1/AP1G1/ATG9B/RAB2A/PSEN1/STX17/KIF5B/ATP6V1F/KXD1/VTI1B/WDR41,16,0.0016736772619673778
CC,GO:0001726,ruffle,4/1237,178/19550,0.996824935243984,0.999999961494659,0.863872086454021,SNX9/SNX5/TWF1/KIF18A,4,0.001381106817107534
CC,GO:0098839,postsynaptic density membrane,1/1237,89/19550,0.997064792672781,0.999999961494659,0.863872086454021,LIN7A,1,0.0012766188338313624
CC,GO:0005902,microvillus,1/1237,91/19550,0.997426083960553,0.999999961494659,0.863872086454021,STARD10,1,0.0011192786161411704
CC,GO:0035579,specific granule membrane,1/1237,91/19550,0.997426083960553,0.999999961494659,0.863872086454021,HVCN1,1,0.0011192786161411704
CC,GO:0043197,dendritic spine,4/1237,183/19550,0.997534540848425,0.999999961494659,0.863872086454021,PPP1CC/USP8/PPFIA2/USP50,4,0.0010720574054687898
CC,GO:0044309,neuron spine,4/1237,184/19550,0.997656720935232,0.999999961494659,0.863872086454021,PPP1CC/USP8/PPFIA2/USP50,4,0.0010188673794482564
CC,GO:0005765,lysosomal membrane,13/1237,395/19550,0.99769807738419,0.999999961494659,0.863872086454021,RDH14/HPSE/SPAG9/HLA-DRB5/SYNGR1/AP2M1/AP1G1/RAB2A/PSEN1/KIF5B/KXD1/VTI1B/WDR41,13,0.0010008646888077135
CC,GO:0098852,lytic vacuole membrane,13/1237,395/19550,0.99769807738419,0.999999961494659,0.863872086454021,RDH14/HPSE/SPAG9/HLA-DRB5/SYNGR1/AP2M1/AP1G1/RAB2A/PSEN1/KIF5B/KXD1/VTI1B/WDR41,13,0.0010008646888077135
CC,GO:0009897,external side of plasma membrane,14/1237,421/19550,0.998043867985427,0.999999961494659,0.863872086454021,NRCAM/LY6G5C/IL13RA2/IL13/CD2/ADAM20/IDE/ADAM30/ITGAE/DNAI2/CD19/ADAM29/CD200R1L/SPA17,14,0.0008503693285609439
CC,GO:0005788,endoplasmic reticulum lumen,9/1237,313/19550,0.99826707030927,0.999999961494659,0.863872086454021,DBI/APOB/SELENOF/TRDN/RCN1/COL25A1/COL21A1/DNAJC10/DNAJB9,9,0.0007532546595608097
CC,GO:0032587,ruffle membrane,1/1237,99/19550,0.998478205057695,0.999999961494659,0.863872086454021,TWF1,1,0.000661410539379864
CC,GO:0045211,postsynaptic membrane,7/1237,277/19550,0.998952827791264,0.999999961494659,0.863872086454021,ANK2/KCNB1/ANK3/LIN7A/PCDH17/FAIM2/KPNA2,7,0.00045501939529088187
CC,GO:0005925,focal adhesion,13/1237,418/19550,0.999037095740621,0.999999961494659,0.863872086454021,ILK/PPP1CC/DCAF6/TWF1/DST/EPB41L2/KIF23/LAP3/ARHGAP24/ARL14EP/TM4SF20/AKAP12/FLII,13,0.000418385471367924
CC,GO:0030027,lamellipodium,4/1237,202/19550,0.999073079043789,0.999999961494659,0.863872086454021,CDC42BPA/ILK/TSC1/CCDC88A,4,0.00040274334091348603
CC,GO:0072562,blood microparticle,2/1237,146/19550,0.999243972367614,0.999999961494659,0.863872086454021,HSPA2/PSMC5,2,0.0003284628080422635
CC,GO:0030055,cell-substrate junction,13/1237,425/19550,0.99926655680362,0.999999961494659,0.863872086454021,ILK/PPP1CC/DCAF6/TWF1/DST/EPB41L2/KIF23/LAP3/ARHGAP24/ARL14EP/TM4SF20/AKAP12/FLII,13,0.00031864720207816743
CC,GO:0031256,leading edge membrane,3/1237,180/19550,0.999352381016439,0.999999961494659,0.863872086454021,KCNB1/TWF1/ADGRV1,3,0.0002813484640760693
CC,GO:0097060,synaptic membrane,11/1237,384/19550,0.999383511624658,0.999999961494659,0.863872086454021,ANK2/KCNB1/ANK3/UNC13C/LIN7A/PSEN1/PCDH17/FAIM2/KPNA2/NRXN1/NDUFS7,11,0.00026782006203087343
CC,GO:0099699,integral component of synaptic membrane,2/1237,150/19550,0.999404527113598,0.999999961494659,0.863872086454021,PSEN1/PCDH17,2,0.00025868761706465286
CC,GO:0099055,integral component of postsynaptic membrane,1/1237,117/19550,0.999533914966028,0.999999961494659,0.863872086454021,PCDH17,1,0.00020246534505143727
CC,GO:0098936,intrinsic component of postsynaptic membrane,1/1237,122/19550,0.999664548027348,0.999999961494659,0.863872086454021,PCDH17,1,0.00014570938128258807
CC,GO:0031252,cell leading edge,12/1237,422/19550,0.999667315623627,0.999999961494659,0.863872086454021,CDC42BPA/KCNB1/SNX9/ILK/TSC1/SNX5/PRKCZ/TWF1/KIF18A/DST/CCDC88A/ADGRV1,12,0.0001445070278224866
CC,GO:0099240,intrinsic component of synaptic membrane,2/1237,163/19550,0.999727076276416,0.999999961494659,0.863872086454021,PSEN1/PCDH17,2,0.00011854544480107213
CC,GO:0032993,protein-DNA complex,3/1237,199/19550,0.999777155477886,0.999999961494659,0.863872086454021,ACD/ORC3/XRCC6,3,9.679093134147638e-05
CC,GO:0031253,cell projection membrane,8/1237,346/19550,0.999863719764716,0.999999961494659,0.863872086454021,PLB1/KCNB1/BVES/TWF1/BBS5/TMEM67/EFCAB7/ADGRV1,8,5.91897874670144e-05
CC,GO:0062023,collagen-containing extracellular matrix,11/1237,425/19550,0.999892087243424,0.999999961494659,0.863872086454021,FBN2/THBS4/SULF1/DST/COL25A1/FGF9/COL21A1/MMRN1/IL7/EYS/ZP1,11,4.686844360486461e-05
CC,GO:0042101,T cell receptor complex,1/1237,148/19550,0.999939427384194,0.999999961494659,0.863872086454021,TRAC,1,2.6307149553490022e-05
CC,GO:0005840,ribosome,3/1237,240/19550,0.999978889445889,0.999999961494659,0.863872086454021,MTG2/ELAVL4/DNAJC21,3,9.168293934561567e-06
CC,GO:0098802,plasma membrane signaling receptor complex,2/1237,306/19550,0.999999961494659,0.999999961494659,0.863872086454021,TRAC/ITGAE,2,1.6722657453691166e-08
MF,GO:0051082,unfolded protein binding,22/1207,122/18368,1.34299370003341e-05,0.0081210479054175,0.0078824859106439,PFDN5/MKKS/CCT7/CCT3/HSPA2/CLGN/DNAJA1/HSP90AA1/GRPEL2/NDUFAF1/RUVBL2/TCP1/CCT4/TMEM67/SCG5/CCT5/PFDN6/PFDN4/DNAJB13/CCT6B/NACA2/TUBB4B,22,4.87192602459647
MF,GO:0008017,microtubule binding,37/1207,271/18368,1.88861579195757e-05,0.0081210479054175,0.0078824859106439,SPAG5/KIF3A/JAKMIP2/CEP57L1/KIF27/CENPE/TRAF3IP1/RAB11A/BIRC5/NUMA1/KIF11/ZNF207/HDGFL3/DCDC1/KATNAL2/RMDN2/KATNAL1/SPAG8/GAS8/KIF18A/DST/SAXO2/DLGAP5/CCDC181/NUSAP1/ABRAXAS1/KIF15/KIF23/RMDN1/KIF5B/CENPF/DRG1/CCDC88A/SPATA4/PLK1/KIF9/GAPDH,37,4.723856383213155
MF,GO:0015631,tubulin binding,46/1207,375/18368,3.2391195043246e-05,0.0092854759123971,0.0090127079541382,SPAG5/KIF3A/JAKMIP2/CEP57L1/KIF27/CENPE/CEP70/TRAF3IP1/RAB11A/BIRC5/NUMA1/KIF11/TBCC/ZNF207/HDGFL3/DCDC1/EFHC1/KATNAL2/RMDN2/PPP1R42/KATNAL1/SPAG8/GAS8/KIF18A/DST/SAXO2/DLGAP5/CCDC181/NUSAP1/IFT74/ABRAXAS1/KIF15/PACRG/KIF23/RMDN1/KIF5B/CENPF/CCT5/AGBL5/DRG1/CCDC88A/SPATA4/PLK1/DNAL1/KIF9/GAPDH,46,4.489573028800159
MF,GO:0015453,oxidoreduction-driven active transmembrane transporter activity,14/1207,72/18368,0.000213000610168,0.0457951311861336,0.0444498641745458,NDUFA6/UQCRFS1/NDUFB5/COX7B2/NDUFS6/COX6A1/NDUFA3/NDUFA8/NDUFB4/NDUFA2/NDUFB3/UQCR10/NDUFC1/NDUFS7,14,3.671619152466352
MF,GO:0008137,NADH dehydrogenase (ubiquinone) activity,10/1207,42/18368,0.000306876235368,0.05061700665332,0.0491300933611784,NDUFA6/NDUFB5/NDUFS6/NDUFA3/NDUFA8/NDUFB4/NDUFA2/NDUFB3/NDUFC1/NDUFS7,10,3.513036742223626
MF,GO:0050136,NADH dehydrogenase (quinone) activity,10/1207,43/18368,0.000376588557421,0.05061700665332,0.0491300933611784,NDUFA6/NDUFB5/NDUFS6/NDUFA3/NDUFA8/NDUFB4/NDUFA2/NDUFB3/NDUFC1/NDUFS7,10,3.4241328800825395
MF,GO:0003777,microtubule motor activity,13/1207,69/18368,0.0004888302591842,0.05061700665332,0.0491300933611784,KIF3A/KIF27/CENPE/KIF11/KIF18A/DYNC1I2/KIF15/DYNLRB2/DNAH7/DNAI2/KIF23/KIF5B/KIF9,13,3.310841918579777
MF,GO:0003954,NADH dehydrogenase activity,10/1207,45/18368,0.0005558245489978,0.05061700665332,0.0491300933611784,NDUFA6/NDUFB5/NDUFS6/NDUFA3/NDUFA8/NDUFB4/NDUFA2/NDUFB3/NDUFC1/NDUFS7,10,3.255062275732747
MF,GO:0003955,NAD(P)H dehydrogenase (quinone) activity,10/1207,45/18368,0.0005558245489978,0.05061700665332,0.0491300933611784,NDUFA6/NDUFB5/NDUFS6/NDUFA3/NDUFA8/NDUFB4/NDUFA2/NDUFB3/NDUFC1/NDUFS7,10,3.255062275732747
MF,GO:0016896,"exoribonuclease activity, producing 5'-phosphomonoesters",9/1207,38/18368,0.0006362772354096,0.05061700665332,0.0491300933611784,TOE1/ISG20/EXOSC10/EXOSC4/EXOSC9/ERI2/PNLDC1/CPSF3/CNOT1,9,3.1963536145806084
MF,GO:0019888,protein phosphatase regulator activity,15/1207,89/18368,0.0006474268292866,0.05061700665332,0.0491300933611784,PPP2R2C/PPP3R2/PPP1R35/BOD1L2/PPP1R7/SAG/ANKLE2/URI1/PPP2R5A/PPP1R36/PPP1R1C/PPP1R27/PPP1R2B/CALM3/PPP2R1B,15,3.1888093074516792
MF,GO:0004532,exoribonuclease activity,9/1207,40/18368,0.0009479724562673,0.0606399543819715,0.0588586093328071,TOE1/ISG20/EXOSC10/EXOSC4/EXOSC9/ERI2/PNLDC1/CPSF3/CNOT1,9,3.0232042810848268
MF,GO:0044183,protein folding chaperone,9/1207,40/18368,0.0009479724562673,0.0606399543819715,0.0588586093328071,CCT7/CCT3/HSPA2/CLGN/TCP1/CCT4/CCT5/CCT6B/ZMYND10,9,3.0232042810848268
MF,GO:0045504,dynein heavy chain binding,5/1207,13/18368,0.0010016268100472,0.0606399543819715,0.0588586093328071,DYNC1I2/DNAI1/DNAI2/DNAL1/DYNC2LI1,5,2.999294059433436
MF,GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",11/1207,57/18368,0.0010576736229413,0.0606399543819715,0.0588586093328071,NDUFA6/TP53I3/NDUFB5/NDUFS6/NDUFA3/NDUFA8/NDUFB4/NDUFA2/NDUFB3/NDUFC1/NDUFS7,11,2.975648326273439
MF,GO:0003774,cytoskeletal motor activity,17/1207,114/18368,0.001228521406772,0.0660330256140001,0.0640932549717283,KIF3A/KIF27/CENPE/PIN1/KIF11/KIF18A/DYNC1I2/MYO3B/MYL6B/KIF15/DYNLRB2/DNAH7/DNAI1/DNAI2/KIF23/KIF5B/KIF9,17,2.9106172716121
MF,GO:0061608,nuclear import signal receptor activity,6/1207,20/18368,0.0013846279899363,0.0700458865497194,0.0679882350476469,KPNA5/SNUPN/IPO11/KPNA1/IPO4/KPNA2,6,2.8586668934727992
MF,GO:0009055,electron transfer activity,18/1207,126/18368,0.0014815767324852,0.0707864438854073,0.0687070379450772,DMGDH/NDUFA6/UQCRFS1/NDUFB5/COX7B2/NDUFS6/CYCS/COX6A1/NDUFA3/SDHB/NDUFA8/COX7A2/NDUFB4/NDUFA2/NDUFB3/UQCR10/NDUFC1/NDUFS7,18,2.829275851013539
MF,GO:0000175,3'-5'-exoribonuclease activity,8/1207,35/18368,0.0016204800172369,0.0733480428854637,0.0711933880148993,TOE1/ISG20/EXOSC10/EXOSC4/EXOSC9/ERI2/PNLDC1/CNOT1,8,2.7903563200512442
MF,GO:0017069,snRNA binding,10/1207,53/18368,0.0021071135747519,0.0906058837143322,0.0879442665672772,TOE1/RBMXL2/ISG20/RBM7/LSM3/SNRNP35/COIL/SNU13/SNRPA1/HEXIM2,10,2.676312055014259
MF,GO:0140142,nucleocytoplasmic carrier activity,7/1207,31/18368,0.0033866516525922,0.138691448629969,0.134617281228355,KPNA5/SNUPN/IPO11/CSE1L/KPNA1/IPO4/KPNA2,7,2.4702294721292852
MF,GO:0070003,threonine-type peptidase activity,6/1207,24/18368,0.0038355145275427,0.144414703714732,0.140172411316748,PSMB6/PSMB3/PSMA4/PSMB7/GGTLC1/ASRGL1,6,2.4161763679643444
MF,GO:0008574,plus-end-directed microtubule motor activity,5/1207,17/18368,0.0038622537039986,0.144414703714732,0.140172411316748,KIF3A/CENPE/KIF11/KIF18A/KIF5B,5,2.413159201652502
MF,GO:0019208,phosphatase regulator activity,15/1207,107/18368,0.0042488897086182,0.152251881225488,0.147779365742732,PPP2R2C/PPP3R2/PPP1R35/BOD1L2/PPP1R7/SAG/ANKLE2/URI1/PPP2R5A/PPP1R36/PPP1R1C/PPP1R27/PPP1R2B/CALM3/PPP2R1B,15,2.3717245420477377
MF,GO:0031072,heat shock protein binding,17/1207,129/18368,0.0046486853133885,0.159914774780565,0.155217155937562,METTL21A/HSPA2/TSC1/NPAS2/DNAJA1/METTL23/DNAJC18/DAXX/NR3C1/UNC45A/PACRG/FKBP4/DNAJC10/BAG2/HSF1/DNAJC2/DNAJB9,17,2.3326698518131557
MF,GO:0061578,Lys63-specific deubiquitinase activity,4/1207,12/18368,0.0059937554193485,0.198254986947684,0.192431095042244,STAMBPL1/DESI2/CYLD/PSMD14,4,2.2223009828108777
MF,GO:0030544,Hsp70 protein binding,8/1207,43/18368,0.0062671542925957,0.199620470060459,0.193756466043995,METTL21A/TSC1/DNAJA1/DNAJC18/PACRG/DNAJC10/DNAJC2/DNAJB9,8,2.2029296131669422
MF,GO:0016903,"oxidoreductase activity, acting on the aldehyde or oxo group of donors",8/1207,44/18368,0.0072287332390996,0.222025378058059,0.215503212729549,ALDH1A2/PDHA2/PDHX/PDHB/FAR2/BCKDHB/GAPDHS/GAPDH,8,2.1409378016639664
MF,GO:0140104,molecular carrier activity,11/1207,73/18368,0.0078309588037284,0.22783006939697,0.221137386819825,EMC3/KPNA5/SNUPN/IPO11/CSE1L/KPNA1/IPO4/EMC2/EMC4/KPNA2/EMC6,11,2.106185060716548
MF,GO:0106310,protein serine kinase activity,36/1207,360/18368,0.0079551476568681,0.22783006939697,0.221137386819825,STK16/STK17A/CDC42BPA/TNNI3K/ILK/MAPKAPK5/MAPK13/CDK15/STK31/CAMK1D/PRKG2/NEK2/CDK1/PRKCZ/CDKL2/CDKL3/BUB1B/MYO3B/STK39/CIT/VRK2/MAPK10/CAMK4/AURKC/MAST4/DYRK3/TNIK/TSSK3/TTK/PLK1/ULK4/CDK7/PINK1/PBK/TSSK1B/TSSK2,36,2.099351754927784
MF,GO:0061133,endopeptidase activator activity,4/1207,13/18368,0.0082124792457047,0.22783006939697,0.221137386819825,PSMD14/NLRP1/APH1B/PSENEN,4,2.0855257149648647
MF,GO:0004540,ribonuclease activity,15/1207,116/18368,0.0089701871161429,0.238742107799854,0.231728875746982,TOE1/LACTB2/RPP30/ISG20/EXOSC10/PIWIL1/EXOSC4/EXOSC9/ERI2/PNLDC1/YBEY/ENDOG/RPP38/CPSF3/CNOT1,15,2.0471984975734374
MF,GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",7/1207,37/18368,0.0094082502943237,0.238742107799854,0.231728875746982,ALDH1A2/PDHA2/PDHX/PDHB/FAR2/GAPDHS/GAPDH,7,2.0264911372715835
MF,GO:0004864,protein phosphatase inhibitor activity,8/1207,46/18368,0.0094801345091455,0.238742107799854,0.231728875746982,PPP1R35/BOD1L2/SAG/URI1/PPP1R36/PPP1R1C/PPP1R27/PPP1R2B,8,2.0231855006191877
MF,GO:0004693,cyclin-dependent protein serine/threonine kinase activity,6/1207,29/18368,0.0102245905140778,0.238742107799854,0.231728875746982,CDK15/CDK1/CDKL2/CDKL3/CCNK/CDK7,6,1.9903540760871241
MF,GO:0097472,cyclin-dependent protein kinase activity,6/1207,29/18368,0.0102245905140778,0.238742107799854,0.231728875746982,CDK15/CDK1/CDKL2/CDKL3/CCNK/CDK7,6,1.9903540760871241
