gene,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expression,neg_log10_pvals,neg_log10_pvals_adj
IER2,3.058924674987793,2.516080379486084,0.0022213302105726,0.0882939650776386,0.4466380543633762,0.0,2.5160804124723817,2.6533868768545634,1.05406897958267
GAPDH,3.033629894256592,2.1635725498199463,0.0024163066662438,0.0950399923410939,0.6123032904148784,0.2307692307692307,3.0165168895799814,2.6168479479459377,1.022093607360996
ZFP36L2,3.019864797592163,1.5978164672851562,0.0025288763316926,0.0991222932996962,0.5995708154506437,0.1538461538461538,2.2785239461324127,2.59707240821064,1.0038286586509404
INHBA,2.980184555053711,1.9928464889526367,0.0028807485684629,0.1113704985506996,0.4313304721030043,0.0,1.992846483293486,2.5404946452580393,0.9532298362129772
C11orf96,2.922959089279175,2.327848434448242,0.0034672214386804,0.1306835699851213,0.4201716738197424,0.0,2.3278483720310623,2.460018420666674,0.8837790100730819
BST2,2.8291268348693848,0.9098724126815796,0.0046675203926069,0.1662123153058173,0.7618025751072961,0.3076923076923077,2.6222785019610217,2.3309137759225798,0.779336800821401
SRSF5,2.8171041011810303,0.8451994061470032,0.0048458809540814,0.1709460223442142,0.6856938483547925,0.2307692307692307,2.357018166273227,2.3146272591255843,0.767141000126564
ARL6IP1,2.797196626663208,1.374561071395874,0.0051548133231164,0.1798766930386383,0.3955650929899857,0.0,1.37456109078646,2.287787057675987,0.7450251053617848
NR2F2,2.773362398147583,0.8749645352363586,0.0055480306491913,0.1909419023884051,0.7658082975679542,0.4615384615384615,2.776770908843719,2.255861148403026,0.7190987547957782
MT-ND1,2.7454771995544434,0.4412162601947784,0.0060422965213172,0.2039117018860679,0.9991416309012876,1.0,6.003448982493394,2.2187979658532146,0.6905578506381324
NBL1,2.7318997383117676,1.4241399765014648,0.0062970322192952,0.2092781493557074,0.5666666666666667,0.1538461538461538,2.2081792869679333,2.2008640845879928,0.6792761138000063
TUBA1B,2.7315728664398193,2.0161306858062744,0.0063032795128618,0.2092781493557074,0.382689556509299,0.0,2.016130770053861,2.2004334340766727,0.6792761138000063
EEF1D,2.7060770988464355,1.9350603818893433,0.0068083229576689,0.2230936246956325,0.3776824034334764,0.0,1.9350604059907792,2.1669598513654775,0.6515128402902011
H1FX,2.6798641681671143,1.6680405139923096,0.0073652032201438,0.2385712956975446,0.3725321888412017,0.0,1.6680405414500317,2.13281526563473,0.622381810749832
MT-ATP8,2.671276092529297,1.0043340921401978,0.0075563445748202,0.2440623626118976,0.8566523605150215,0.4615384615384615,2.941844563357384,2.1216882461537296,0.612499188916507
CKB,2.668945074081421,1.5316493511199951,0.0076089907008825,0.245061602073932,0.3703862660944206,0.0,1.5316493408620002,2.1186729466601117,0.6107247316438627
LTBP4,2.6313624382019043,1.327972412109375,0.0085043267905619,0.2682434070660122,0.7290414878397711,0.3846153846153846,2.9977825069869337,2.070360059795797,0.5714709433975648
ACTA2,2.5539841651916504,1.7399145364761353,0.0106498088735433,0.317204135802095,0.3477825464949928,0.0,1.7399145019007254,1.9726581862074322,0.49866115885658185
IGFBP7,2.5504260063171387,0.9986645579338074,0.0107591341583574,0.3196170682805752,0.9971387696709584,1.0,6.075258155946123,1.9682226771248061,0.4953700364226915
TPT1,2.5491483211517334,0.584294855594635,0.010798637852355,0.3203690496617861,0.9725321888412016,0.9230769230769232,4.367437762936547,1.9666310232644317,0.49434944705210154
PLTP,2.5472686290740967,1.3332792520523071,0.0108569858454662,0.3216773877074703,0.7024320457796852,0.3846153846153846,2.889412079103175,1.9642907283727398,0.4925794667294344
MXRA8,2.5299746990203857,1.249334692955017,0.0114070769608886,0.3338420893261137,0.3430615164520744,0.0,1.249334656268505,1.9428256283592396,0.4764589102878325
HSPB6,2.5204997062683105,2.420548915863037,0.0117188335108147,0.3409485878526608,0.5725321888412017,0.3076923076923077,3.569962017901713,1.9311156157094755,0.4673111039847596
GSTM4,2.5110552310943604,1.3020206689834597,0.0120370859267607,0.3479657989353111,0.3393419170243205,0.0,1.3020206397829597,1.9194786392498346,0.4584634401442301
PCBP1,2.497227430343628,1.5529173612594604,0.0125168690233177,0.3581664790107046,0.336623748211731,0.0,1.5529173077753606,1.902504292207715,0.4459150624342297
HNRNPUL1,2.4615540504455566,1.1878705024719238,0.0138336530294763,0.3874967548963863,0.3296137339055794,0.0,1.1878705477732647,1.8590631213328874,0.4117319301550744
KLF4,2.4340906143188477,1.3703385591506958,0.0149292590408197,0.4120511997122086,0.4294706723891273,0.0769230769230769,1.7576333774461046,1.8259617463586137,0.3850488170470342
SPAG9,2.4287731647491455,1.2386345863342283,0.0151500108512485,0.4176334493145759,0.323175965665236,0.0,1.238634630247989,1.8195870560966163,0.3792047248741321
PPIB,2.420947790145874,1.5439032316207886,0.015480102122389,0.4247547115615369,0.4175965665236051,0.0769230769230769,1.9729505984130349,1.8102261785986218,0.371861795051435
LAMC3,2.412738084793091,1.2075939178466797,0.0158331951806003,0.4318260889133075,0.3200286123032904,0.0,1.2075939228579529,1.8004314345199355,0.3646911231670951
TMPO,2.412738084793091,1.2125524282455444,0.0158331952140218,0.4318260889133075,0.3200286123032904,0.0,1.2125524483740993,1.8004314336032048,0.3646911231670951
GSTM5,2.3997325897216797,1.5100651979446411,0.0164070516925025,0.4425591470270366,0.5389127324749642,0.2307692307692307,2.463817096711134,1.7849694536035579,0.3540286786139148
DNAJB1,2.383979558944702,1.5165822505950928,0.0171265591568523,0.4559744411370943,0.4370529327610872,0.0769230769230769,2.368737917234747,1.7663298810095964,0.34105950028340626
ZFP36L1,2.3739800453186035,0.8949562907218933,0.0175974989961608,0.4646768828494998,0.8550786838340486,0.6923076923076923,3.1974737663152406,1.7545490508987922,0.3328489326440626
HES1,2.373349189758301,1.4236658811569214,0.0176275903135234,0.4649276945191803,0.3123032904148784,0.0,1.4236658623567224,1.7538070515728104,0.33261458326706067
RGS2,2.3664438724517822,1.5530997514724731,0.0179599008402081,0.4720380457152273,0.3815450643776824,0.0769230769230769,1.737786319329634,1.745696065478811,0.32602299632714876
GSN,2.3519623279571533,1.2202149629592896,0.0186746672954209,0.4862952289835286,0.7522174535050071,0.4615384615384615,3.1396598342817685,1.7287471267575392,0.3130999912508455
CNRIP1,2.349350929260254,1.1753389835357666,0.0188061709187888,0.4881587101716557,0.4133047210300429,0.0769230769230769,1.5183472899654922,1.7256996211494557,0.3114389572067333
ALDH2,2.349253416061402,1.1329855918884275,0.0188110943814209,0.4881587101716557,0.3075822603719599,0.0,1.1329855653334715,1.7255859375710179,0.3114389572067333
PGRMC1,2.3418045043945312,1.11172616481781,0.0191907587593128,0.4957319914290691,0.4779685264663805,0.1538461538461538,1.6468756950826524,1.7169078539008902,0.30475305355238963
NUPR1,2.3408849239349365,1.120984435081482,0.0192380979778406,0.4958832403740832,0.7256080114449213,0.4615384615384615,2.749902114635223,1.715837867774353,0.3046205695392038
MT-TE,2.3331310749053955,1.5188716650009155,0.0196412658345065,0.5044833432828825,0.3728183118741058,0.0769230769230769,1.6141682951591647,1.7068305263644512,0.2971531684553204
FOSB,2.325867176055908,1.5333820581436155,0.0200256426138809,0.5091429428981877,0.3030042918454935,0.0,1.533382110000348,1.6984135387051686,0.29316027150086577
PFN2,2.298065423965454,1.0513182878494265,0.0215580642302439,0.5378081946146062,0.2975679542203147,0.0,1.0513183399359125,1.666390238469832,0.26937258469213105
AES,2.287081241607666,1.2310725450515747,0.022191084752657,0.5476372443309077,0.2954220314735336,0.0,1.2310725731434131,1.6538214679086547,0.26150702354506217
NDRG2,2.28395676612854,1.0156506299972534,0.0223740765177685,0.5496641763037013,0.6263233190271816,0.3076923076923077,2.2374025169059495,1.6502548809959179,0.25990256672828593
HNRNPM,2.2839553356170654,1.1022533178329468,0.0223741585694778,0.5496641763037013,0.4768240343347639,0.1538461538461538,1.6785032843426548,1.650253288325078,0.25990256672828593
MT-CO1,2.268662691116333,0.3205147385597229,0.023288852312999,0.5653681921189038,1.0,1.0,7.875647300903681,1.6328519132005204,0.24766862877155152
AKR1C1,2.2605245113372803,1.1216895580291748,0.0237887182935232,0.5750298639324125,0.4738197424892704,0.1538461538461538,1.7394265775284514,1.6236289565775093,0.2403095998247002
MAFB,2.2562923431396484,1.2122522592544556,0.0240523349619821,0.5801597932015709,0.2894134477825465,0.0,1.2122522184921287,1.6188427566339758,0.23645237238917832
SMARCA2,2.2455732822418213,1.068664789199829,0.0247313460389944,0.5903775434809966,0.4080114449213162,0.0769230769230769,1.5287268575033797,1.606752245895105,0.22887017037161517
JMJD1C,2.2398769855499268,1.2483452558517456,0.0250989045779946,0.5952452536273946,0.3569384835479256,0.0769230769230769,1.3436418613639336,1.6003452325473964,0.22530405889099497
GADD45G,2.2375175952911377,1.2384586334228516,0.0252525253429054,0.5980983812502212,0.4148783977110157,0.0769230769230769,2.0906142302750403,1.5976951843711489,0.22322737300178339
PROK1,2.237205982208252,1.5796064138412476,0.0252728819467914,0.5980983812502212,0.2856938483547925,0.0,1.5796064205982197,1.5973452312805918,0.22322737300178339
CHMP5,2.2291245460510254,1.0268230438232422,0.025805625728014,0.6043709668686446,0.2841201716738197,0.0,1.0268229993468512,1.5882856058081753,0.2186964067281029
SF3B6,2.2222728729248047,1.0773409605026243,0.0262648627292655,0.6134611499801375,0.5397711015736767,0.2307692307692307,1.9588049015108988,1.5806248646525463,0.21221293559955767
RBBP7,2.209059000015259,0.9802259802818298,0.027170545612691,0.6298043206342152,0.6045779685264664,0.3076923076923077,2.11307707423443,1.5659016404116353,0.20079436430734793
MEAF6,2.201174259185791,1.0439658164978027,0.0277236820663081,0.6399975153487102,0.2786838340486409,0.0,1.0439658011755275,1.5571490902621004,0.19382171206679916
ID2,2.188732862472534,1.321811556816101,0.0286162536789441,0.6532549639125603,0.5864091559370529,0.3076923076923077,2.72253921229512,1.543387222884343,0.1849172814986193
ANXA6,2.184950828552246,1.1486196517944336,0.0288924526652373,0.6588938422455195,0.3477825464949928,0.0769230769230769,1.2439163212374065,1.5392155895588493,0.18118455117349577
EPM2AIP1,2.1820199489593506,1.0416030883789062,0.029108055611916,0.6624512303193079,0.274964234620887,0.0,1.0416031063264592,1.5359868040156273,0.1788460889878951
CUX1,2.1798081398010254,1.071772575378418,0.0292716815179634,0.6641876920915173,0.2745350500715308,0.0,1.0717725673377825,1.5335523287108288,0.17770917647365186
IGF2-2,2.1583468914031982,1.2988178730010986,0.0309008801859152,0.6911617293784946,0.6147353361945637,0.3076923076923077,2.7635321447954957,1.5100291498812564,0.16042031737506432
SGCB,2.1547152996063232,1.030553936958313,0.0311841253725853,0.6929566914732866,0.2696709585121602,0.0,1.0305539420556096,1.5060664321864163,0.159293907151414
MSMO1,2.1535868644714355,1.234630465507507,0.031272586605862,0.6942391227144025,0.3776824034334764,0.0769230769230769,1.6219253590933342,1.504836196077359,0.1584909160172008
VAMP2,2.145808696746826,1.0116288661956787,0.0318882471470173,0.7037546000373506,0.524892703862661,0.2307692307692307,1.8026738332480925,1.4963693526698705,0.15257875339912844
NR1D2,2.1414105892181396,1.0065395832061768,0.0322409355856362,0.7076064715483846,0.2670958512160229,0.0,1.0065396408331,1.4915923640820932,0.15020820382209327
SNHG6,2.137643337249756,1.136733889579773,0.0325456980424266,0.7090143583919869,0.547925608011445,0.3076923076923077,2.0192832554281366,1.4875064092435322,0.14934496974321332
PSMA1,2.1370930671691895,1.0398530960083008,0.0325904208219516,0.7090143583919869,0.3454935622317596,0.0769230769230769,1.2245396529228487,1.4869100316959023,0.14934496974321332
SHISA5,2.136232852935791,0.979111671447754,0.0326604479216754,0.7090143583919869,0.2660944206008583,0.0,0.9791116581772088,1.4859778634273357,0.14934496974321332
BOD1,2.1273510456085205,0.9718722701072692,0.0333909265709566,0.7205750934857795,0.2643776824034334,0.0,0.9718722573128488,1.4763715294610442,0.14232075324401747
BRD2,2.1266603469848633,1.1773221492767334,0.0334483189960179,0.7205750934857795,0.3380543633762518,0.0769230769230769,1.2726187508360849,1.4756257035792124,0.14232075324401747
CNBP,2.126068353652954,0.760156512260437,0.0334975594527144,0.7209479502039399,0.8470672389127325,0.5384615384615384,2.985868910673333,1.4749868334058243,0.14209608861647982
CAPN2,2.103644371032715,0.9793068766593932,0.0354094804611346,0.750647737437593,0.3801144492131617,0.0769230769230769,1.3609742656422836,1.4508804452983037,0.12456382009015753
SF3B4,2.1014065742492676,0.9697185754776,0.0356052950859997,0.7525669381601099,0.2593705293276109,0.0,0.9697185744441836,1.4484854105769431,0.12345486506215811
PODN,2.100109815597534,1.11672043800354,0.0357191736416206,0.7536745638381956,0.3668097281831187,0.0769230769230769,1.4597287857800034,1.4470985970129304,0.1228161417152372
PENK,2.0934457778930664,0.4821939766407013,0.0363093701533937,0.7625643255378322,0.817310443490701,0.5384615384615384,4.327155526668659,1.439981284584162,0.11772351585288383
SNX1,2.085066795349121,0.9519880414009094,0.0370632363858213,0.776230693768727,0.2562231759656652,0.0,0.9519880596984416,1.4310566604856807,0.1100091883534982
TIMP2,2.081692934036255,0.8957751989364624,0.0373705196852173,0.7804941932776621,0.7427753934191702,0.4615384615384615,2.666169935246494,1.4274708626841357,0.10763032365454282
RBM8A,2.080589771270752,1.0420197248458862,0.037471470301832,0.7806002218038901,0.4339055793991416,0.1538461538461538,1.577169291721601,1.426299265768101,0.10757132965201345
PNRC1,2.076043128967285,0.7472212314605713,0.0378899633022977,0.7876995409539371,0.8390557939914163,0.6923076923076923,3.0527006465683844,1.4214758153535982,0.10363940762352371
BHLHE41,2.0672121047973633,1.0381226539611816,0.0387141801195946,0.799679821189468,0.2527896995708154,0.0,1.038122673129917,1.412129933696233,0.09708386266303279
UBA2,2.061253309249878,0.9420731067657472,0.0392788829305891,0.8076496720618489,0.2516452074391989,0.0,0.9420731113743932,1.405840871801063,0.09277697893223393
TMEM205,2.045919179916382,1.1822882890701294,0.0407643334454647,0.8254137723751183,0.3247496423462088,0.0769230769230769,1.2775849526216838,1.3897196546112194,0.08332828901249632
RBBP4,2.041499614715576,0.9449430108070374,0.0412011867843675,0.8297941070746357,0.3608011444921316,0.0769230769230769,1.274447030335401,1.3850902741008753,0.08102965371294536
PPP1R15A,2.036916971206665,1.2205071449279783,0.0416583613807729,0.8360185110166312,0.3585121602288984,0.0769230769230769,1.649554549756569,1.3802978168962956,0.07778410636077447
SMIM4,2.0246734619140625,1.0612144470214844,0.0429009028689388,0.8541214145256013,0.2446351931330472,0.0,1.0612144703162838,1.3675335677949518,0.06848038936893702
RNF146,2.0231773853302,0.8943029642105103,0.0430548715908082,0.8564315734851792,0.244349070100143,0.0,0.894302971887228,1.365977701694479,0.06730733024071742
LRPPRC,2.0224289894104004,0.9449102282524108,0.0431320408645211,0.8564574200512708,0.244206008583691,0.0,0.9449102310357498,1.3651999919994169,0.0672942237042484
SEC62,2.012326955795288,0.4907609820365906,0.044185471920237,0.8678614248660489,0.8872675250357653,0.5384615384615384,3.36581714847735,1.3547205021900188,0.06154961493933729
KANK2,2.0113258361816406,0.7540633082389832,0.0442910625258424,0.8687743863127241,0.3793991416309012,0.0769230769230769,1.3516303337006743,1.3536839010298676,0.06109299167675653
ATXN7L3B,2.0090792179107666,1.025050163269043,0.0445287405187658,0.8705720376768719,0.3185979971387697,0.0769230769230769,1.1203467590136018,1.3513595885760679,0.06019528626851398
FIS1,2.008277654647827,1.056010603904724,0.0446137956735099,0.8711708547166513,0.4246065808297568,0.1538461538461538,1.6038833875569227,1.3505308260761353,0.05989666246194855
PTMS,2.0073983669281006,0.9826480746269226,0.0447072607655564,0.871637155702909,0.6020028612303291,0.3076923076923077,2.2708907823038844,1.3496219387396058,0.05966426514812006
TSHZ2,2.0050570964813232,0.7264686822891235,0.0449569340009414,0.8719868547588102,0.7054363376251789,0.3076923076923077,2.6993865013492337,1.3472033146960334,0.05949006202700021
NRXN2,2.0037031173706055,0.8673292994499207,0.0451018624486463,0.8724097177566068,0.2406294706723891,0.0,0.867329274256921,1.345805523876602,0.059279505467746525
DUT,1.9998090267181396,0.884277880191803,0.0455208899123031,0.8760526064595737,0.4503576537911302,0.1538461538461538,1.6847347751510438,1.3417892562741276,0.05746981391282555
AL450405.1,1.9990203380584717,1.2633159160614014,0.0456061537202231,0.8762979851416828,0.3298998569384835,0.0769230769230769,1.532175555891519,1.3409765532473295,0.05734818687218206
LDLR,1.98944354057312,0.98368102312088,0.0466522685543605,0.8888339860977459,0.2379113018597997,0.0,0.9836810089404036,1.3311272330174562,0.05117934775246969
TAGLN,1.98944354057312,0.9731579422950744,0.0466522688366846,0.8888339860977459,0.2379113018597997,0.0,0.9731579282328008,1.3311272303892496,0.05117934775246969
TRIR,1.987941026687622,0.9243634939193726,0.0468182083988819,0.8900472498772946,0.2376251788268955,0.0,0.9243634769966762,1.329585209549405,0.050586937381729355
MAT2B,1.984935283660889,0.8624889850616455,0.047151671972963,0.8908312118272691,0.2370529327610872,0.0,0.8624889645542324,1.3265029028045425,0.05020457510579625
DICER1,1.97515869140625,0.9221892952919006,0.048250146970044,0.9040195604852688,0.2351931330472103,0.0,0.9221893028105316,1.316501359456315,0.04382217249044351
HOXD8,1.97515869140625,0.931982696056366,0.0482501470693515,0.9040195604852688,0.2351931330472103,0.0,0.9319827076946324,1.3165013585624588,0.04382217249044351
CREBRF,1.9729007482528689,0.931178629398346,0.0485068686266689,0.9071619059868568,0.234763948497854,0.0,0.9311786416703036,1.3141967604605806,0.042315195187345146
FBXL3,1.9698892831802368,0.8825744390487671,0.0488510645746613,0.9092419496307744,0.2341917024320458,0.0,0.8825744362765449,1.3111259675877212,0.04132053547139137
RNF11,1.95719575881958,0.890245795249939,0.0503244634643945,0.929264347697786,0.3469241773962804,0.0769230769230769,1.2263657752922057,1.2982208466567933,0.031860724740848376
LTBP3,1.9570770263671875,0.9165912866592408,0.0503384106495279,0.929264347697786,0.2317596566523605,0.0,0.916591289690644,1.2981005006874655,0.031860724740848376
GSTM1,1.951040267944336,0.9482252597808838,0.0510522615085245,0.9363175532721038,0.2306151645207439,0.0,0.9482252631044208,1.2919850148127454,0.028576834761158732
UBE3A,1.9465093612670896,0.877962052822113,0.0515935841325901,0.943831040862068,0.2297567954220314,0.0,0.8779620748342678,1.2874043012614325,0.025105743613723596
MIR4458HG,1.9449985027313232,0.9223319888114928,0.0517751642843919,0.9449699951889392,0.2294706723891273,0.0,0.9223319862207866,1.2858785144008706,0.024581981047088232
ATF4,1.9403212070465088,0.9196887612342834,0.0523406626533605,0.9493914347037252,0.3410586552217453,0.0769230769230769,1.2491927783927474,1.2811607833225014,0.02255469075299479
AL365357.1,1.9359264373779297,0.9317454099655152,0.0528767181929991,0.953774273358686,0.2277539341917024,0.0,0.9317454211316478,1.2767355072837654,0.020554396191358976
MTATP6P1,1.931926131248474,0.502451479434967,0.0533686304431696,0.9559019158434098,0.9725321888412016,0.9230769230769232,4.078689879457157,1.2727139420082143,0.019586667967972746
CCDC59,1.9245699644088743,1.033847689628601,0.0542831743300362,0.9657614080766188,0.2256080114449213,0.0,1.0338477367828678,1.2653347639284853,0.015130153040287067
ENSA,1.9157918691635132,0.8582789897918701,0.0553915906902312,0.9800751904493352,0.3470672389127325,0.0769230769230769,1.239946398170262,1.256556162961812,0.008740604364052725
SERINC1,1.9141696691513064,0.6511115431785583,0.0555984758801775,0.9814282955017732,0.5834048640915593,0.3076923076923077,1.9394106574236831,1.2549371135600493,0.008141425055800861
IARS2,1.9120981693267824,0.98423033952713,0.0558636049223177,0.9845426269529072,0.307725321888412,0.0769230769230769,1.1689169054834925,1.2528710423665828,0.006765475818744185
EEF1B2,1.904085993766785,0.6312479376792908,0.056898979003452,0.9983400817495556,0.8434907010014306,0.5384615384615384,3.2356781973483484,1.2448955265248782,0.0007214923115062305
UBB,1.9039474725723269,0.9122689962387084,0.056917025810209,0.9983400817495556,0.6912732474964235,0.4615384615384615,3.016677131422495,1.2447578019813212,0.0007214923115062305
SRM,1.9018009901046753,0.9403764605522156,0.0571971732007414,1.0,0.221316165951359,0.0,0.9403764632648542,1.2426254343827756,-0.0
MAP3K5,1.899519920349121,0.9037629961967468,0.0574961571322719,1.0,0.2208869814020028,0.0,0.9037629897068364,1.2403611812585618,-0.0
MIS18BP1,1.8949551582336424,0.9774860739707948,0.0580983391978034,1.0,0.2200286123032904,0.0,0.977486097957624,1.2358362821972537,-0.0
FBXO9,1.8919103145599363,0.870826005935669,0.0585029345654277,1.0,0.2194563662374821,0.0,0.8708260125286177,1.2328223487279517,-0.0
PURA,1.8850539922714231,0.8810248374938965,0.059422545429481,1.0,0.2181688125894134,0.0,0.8810248456611429,1.2260487486565483,-0.0
MYCBP2,1.8842917680740356,0.884274959564209,0.0595255218943167,1.0,0.2180257510729613,0.0,0.8842749645092852,1.225296788198122,-0.0
CAMK2N1,1.8827669620513916,0.8996223211288452,0.0597319564869322,1.0,0.2177396280400572,0.0,0.8996223331662409,1.2237932599463344,-0.0
CCNL1,1.8782542943954468,1.0113545656204224,0.0603463926428471,1.0,0.302002861230329,0.0769230769230769,1.196041204481285,1.2193486858339095,-0.0
CLTA,1.875751495361328,0.908582329750061,0.0606894038417371,1.0,0.4238912732474964,0.1538461538461538,1.5329535329227353,1.2168871286079932,-0.0
PCBD1,1.875710129737854,0.9545642137527466,0.0606950863791702,1.0,0.3164520743919886,0.0769230769230769,1.2234238108739042,1.216846466170021,-0.0
GOSR1,1.875137448310852,0.858406126499176,0.0607738158450365,1.0,0.2163090128755364,0.0,0.858406148114387,1.2162834944669636,-0.0
SFRP4,1.8740931749343872,1.2265756130218506,0.0609175838552308,1.0,0.3937052932761087,0.1538461538461538,1.7631050487881763,1.2152573302071337,-0.0
PTOV1,1.873610496520996,0.8534008264541626,0.06098413806567,1.0,0.2160228898426323,0.0,0.8534008001041202,1.2147831100114284,-0.0
TMEM50B,1.8735326528549192,0.77115398645401,0.0609948599774261,1.0,0.3452074391988555,0.0769230769230769,1.2312160229413696,1.2147067613416112,-0.0
SSR2,1.867730736732483,0.9296598434448242,0.0617996039359157,1.0,0.5844062947067239,0.3846153846153846,2.073124889184746,1.2090143082282954,-0.0
ASAH1,1.8674449920654297,0.918803870677948,0.0618394749774546,1.0,0.3915593705293276,0.1538461538461538,1.397155857869875,1.2087342062721744,-0.0
GTF2F1,1.8606154918670657,0.8193814158439636,0.0627984890551686,1.0,0.213590844062947,0.0,0.8193813967199413,1.2020508053535168,-0.0
RBM42,1.8429895639419556,0.7692325711250305,0.0653305373096331,1.0,0.2103004291845493,0.0,0.769232544224168,1.1848837699496466,-0.0
SLC51A,1.8424159288406372,0.556065559387207,0.0654143293662127,1.0,0.3526466380543633,0.0769230769230769,1.4211046660589153,1.184327106675481,-0.0
NEO1,1.8399187326431272,0.8044622540473938,0.0657801643320799,1.0,0.209728183118741,0.0,0.804462244822228,1.18190504589705,-0.0
PFDN6,1.8399187326431272,0.8508592844009399,0.0657801645607361,1.0,0.209728183118741,0.0,0.8508592751951137,1.1819050443874135,-0.0
TSC22D1,1.8376511335372925,0.8268575072288513,0.066113833775405,1.0,0.4464949928469242,0.1538461538461538,1.7052159726195844,1.179707658461058,-0.0
TBC1D2B,1.83761465549469,0.8068195581436157,0.066119213695219,1.0,0.2092989985693848,0.0,0.8068195711442483,1.179672319798987,-0.0
TMEM192,1.8368463516235352,0.8293642997741699,0.0662325796842004,1.0,0.2091559370529327,0.0,0.8293642975213827,1.1789283293439474,-0.0
SDHD,1.8333269357681272,0.9156036376953124,0.0667539624276629,1.0,0.4619456366237482,0.2307692307692307,1.5821088171921192,1.1755229500473734,-0.0
CCS,1.8322346210479736,0.8028098344802856,0.066916464385109,1.0,0.2082975679542203,0.0,0.8028098089200528,1.1744670135943047,-0.0
FOXC1,1.8322346210479736,0.8142807483673096,0.0669164644277522,1.0,0.2082975679542203,0.0,0.8142807509437964,1.174467013317546,-0.0
CYP1B1,1.8287217617034912,0.3593173325061798,0.067441307451051,1.0,0.4567954220314735,0.1538461538461538,1.7859707176082835,1.1710740188507998,-0.0
HNRNPD,1.8256924152374268,0.7861862778663635,0.0678966082302515,1.0,0.6296137339055794,0.3846153846153846,2.152458755331063,1.1681519203244692,-0.0
PFDN1,1.8253101110458376,0.7949332594871521,0.0679542395263385,1.0,0.2070100143061516,0.0,0.7949332375010251,1.1677834433397423,-0.0
SNHG9,1.8253101110458376,0.8678179383277893,0.0679542398433702,1.0,0.2070100143061516,0.0,0.8678179311531721,1.1677834413135975,-0.0
FAM13A,1.8245402574539185,0.8002943992614746,0.0680704394374886,1.0,0.2068669527896995,0.0,0.8002943731501406,1.167041445742391,-0.0
MSI2,1.8216432332992551,0.979280173778534,0.0685091400878552,1.0,0.2881258941344778,0.0769230769230769,1.0745767656035643,1.1642514836183069,-0.0
HNRNPA1,1.8196557760238647,0.47783362865448,0.0688114453013174,1.0,0.8874105865522175,0.7692307692307693,3.3160162484787694,1.1623393202266363,-0.0
DDIT4,1.818377137184143,0.9162330627441406,0.0690065182281384,1.0,0.2057224606580829,0.0,0.9162330587175412,1.161109884671287,-0.0
POR,1.8152929544448853,0.7793475985527039,0.0694789017459096,1.0,0.2051502145922746,0.0,0.7793475770281686,1.1581470550703747,-0.0
CFAP36,1.8145216703414917,0.8286940455436707,0.0695974531483725,1.0,0.2050071530758226,0.0,0.828694038950343,1.1574066526860733,-0.0
ATRX,1.814268708229065,0.7675594687461853,0.0696363716108649,1.0,0.5400572246065808,0.2307692307692307,1.9864266397563983,1.1571638657918109,-0.0
TMEM14B,1.809638261795044,0.7824926972389221,0.0703519008420762,1.0,0.4040057224606581,0.1538461538461538,1.5346647351071063,1.1527241638429937,-0.0
CLNS1A,1.8026938438415527,0.9491816163063048,0.0714363185231402,1.0,0.2851216022889842,0.0769230769230769,1.0444782406221838,1.1460809349465406,-0.0
APOE,1.7968653440475464,1.0208561420440674,0.0723569901775704,1.0,0.7145922746781116,0.5384615384615384,3.154115681017806,1.1405195067163,-0.0
ITPR1,1.7967513799667358,0.791662871837616,0.07237508994725,1.0,0.2017167381974249,0.0,0.7916628469778921,1.140410883526061,-0.0
SEPT2,1.7965270280838013,0.1890609711408615,0.0724107414636184,1.0,0.6868383404864091,0.3846153846153846,2.3002071936878496,1.140197005455364,-0.0
NUMA1,1.7928805351257324,0.8127663731575012,0.0729920286767276,1.0,0.2010014306151645,0.0,0.8127663827201868,1.1367245657800606,-0.0
ARL3,1.7879481315612793,0.5077114105224609,0.0737843674352392,1.0,0.3427753934191702,0.0769230769230769,1.324609714508793,1.1320356416425963,-0.0
TGFB3,1.7859057188034058,0.7748613357543945,0.0741145230436535,1.0,0.1997138769670958,0.0,0.7748613087353904,1.130096681903123,-0.0
MMAB,1.7843544483184814,0.8309651017189026,0.074366078503839,1.0,0.1994277539341917,0.0,0.830965113949222,1.1286251192661336,-0.0
CTDSPL2,1.7812507152557373,0.819068968296051,0.0748715102538018,1.0,0.1988555078683834,0.0,0.819068946751353,1.1256834065103043,-0.0
TERF1,1.7812507152557373,0.8073076605796814,0.0748715103795055,1.0,0.1988555078683834,0.0,0.8073076629255785,1.1256834057811562,-0.0
BRD4,1.7804744243621826,0.7891122102737427,0.0749983534720166,1.0,0.1987124463519313,0.0,0.789112204074075,1.1249482710865255,-0.0
SPATS2L,1.7782950401306152,0.6529144048690796,0.0753554107015948,1.0,0.4582260371959942,0.1538461538461538,1.7157821402875777,1.1228855588306792,-0.0
FBL,1.768657684326172,0.7007876634597778,0.0769510123396969,1.0,0.3287553648068669,0.0769230769230769,1.2143673174298155,1.1137856623737346,-0.0
SLC25A4,1.767259955406189,0.7511427402496338,0.0771846939885865,1.0,0.196280400572246,0.0,0.7511427439580723,1.112468813334562,-0.0
