ONTOLOGY,ID,Description,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,GeneRatio
CC,GO:0005743,mitochondrial inner membrane,495/19550,0.0000261929642327734,0.0014959092906272,0.0012927989364012,COX20/ATP5ME/NDUFS7/PHB/SLC25A29/PINK1/NDUFA2/COX7A2/PET100/C15orf48/TRAP1/STAR/COX6A1/NDUFB4/SLC25A5/NDUFB1/HIGD1A/SLC25A6/UQCRB/SRC/NDUFC1/ATP5MF/UQCR11/COX7C/GUF1/IFI6/CYCS,27,27/443
CC,GO:0098798,mitochondrial protein-containing complex,268/19550,0.0001411461086347,0.0072549099838236,0.0062698587204045,ATP5ME/NDUFS7/PHB/NDUFA2/COX7A2/C15orf48/COX6A1/NDUFB4/SLC25A5/NDUFB1/SLC25A6/UQCRB/PDHB/NDUFC1/ATP5MF/UQCR11/COX7C,17,17/443
CC,GO:1990204,oxidoreductase complex,112/19550,0.0002328169937755,0.0108789031636958,0.009401796303665,NDUFS7/NDUFA2/P4HB/NDUFB4/NDUFB1/UQCRB/PDHB/NDUFC1/UQCR11/CYB5R3,10,10/443
CC,GO:0070069,cytochrome complex,42/19550,0.000343874448895,0.0147292888943377,0.012729387494185,COX7A2/C15orf48/COX6A1/UQCRB/UQCR11/COX7C,6,6/443
CC,GO:0031514,motile cilium,214/19550,0.0003935465466076,0.0155602249966403,0.0134475014306414,LDHC/SPA17/GSTM3/TSSK1B/ROPN1L/TCP11/PKD1/ROPN1B/ROPN1/NME5/TPPP2/SQSTM1/CUL3/SLIRP,14,14/443
CC,GO:0043209,myelin sheath,48/19550,0.000717517033609,0.0263431253767895,0.0227663299385729,TUBB4A/ITPR3/CALM3/AKR1B1/PLP1/SERINC5,6,6/443
CC,GO:0005790,smooth endoplasmic reticulum,33/19550,0.0008211415188709,0.0281377827133119,0.024317313751828,PPIB/CALR/TTYH1/APP/SVIP,5,5/443
CC,GO:0005751,mitochondrial respiratory chain complex IV,20/19550,0.0009446456195228,0.0303467405271713,0.0262263454893841,COX7A2/C15orf48/COX6A1/COX7C,4,4/443
CC,GO:0034663,endoplasmic reticulum chaperone complex,10/19550,0.0012316424171446,0.0351702334673518,0.0303949181307034,PPIB/PDIA6/P4HB,3,3/443
CC,GO:0072546,EMC complex,10/19550,0.0012316424171446,0.0351702334673518,0.0303949181307034,EMC6/EMC10/EMC4,3,3/443
CC,GO:0001669,acrosomal vesicle,121/19550,0.0017527285435045,0.0474159195453337,0.0409779194104666,SPINK2/CALR/TSSK1B/ZPBP2/TCP11/TSSK2/ZPBP/BSG/SLIRP,9,9/443
MF,GO:0016860,intramolecular oxidoreductase activity,51/18368,0.0000204827022920323,0.0125397542992148,0.0111862214979615,PDIA6/DDT/MIF/PTGDS/P4HB/ECI2/QSOX1/TPI1,8,8/425
MF,GO:0008509,anion transmembrane transporter activity,314/18368,0.0000466122742063919,0.0125397542992148,0.0111862214979615,TTYH2/CLCN2/SLC25A29/SLC4A2/SLC7A5/TTYH1/SLC3A2/SLC7A2/SLC1A6/SLC4A5/MFSD2A/SLC25A5/SLC16A3/VDAC3/GJA1/SLC25A6/CLCC1/SLC47A1/SERINC5/SLC16A1,20,20/425
MF,GO:0016717,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",10/18368,0.000053134552115317,0.0125397542992148,0.0111862214979615,FADS2/SCD5/SCD/SC5D,4,4/425
MF,GO:0008514,organic anion transmembrane transporter activity,185/18368,0.0001069658994019,0.0189329641941449,0.0168893525371498,SLC25A29/SLC7A5/SLC3A2/SLC7A2/SLC1A6/SLC4A5/MFSD2A/SLC25A5/SLC16A3/GJA1/SLC25A6/SLC47A1/SERINC5/SLC16A1,14,14/425
MF,GO:0009055,electron transfer activity,126/18368,0.0001673828647297,0.0237014136457321,0.0211430987027048,NDUFS7/NDUFA2/COX7A2/CYB5A/COX6A1/NDUFB4/NDUFB1/AKR1B1/NDUFC1/UQCR11/CYCS,11,11/425
MF,GO:0043130,ubiquitin binding,92/18368,0.0002783108957391,0.0320970452463818,0.0286325113705457,CKS2/ADRM1/TOM1L1/RAD23A/UBAP1/SQSTM1/UCHL3/MARK4/AMFR,9,9/425
MF,GO:0016853,isomerase activity,158/18368,0.0003173436676902,0.0320970452463818,0.0286325113705457,PPIB/PDIA6/DDT/MIF/HMGCS1/PTGDS/ISYNA1/P4HB/FKBP3/ECI2/QSOX1/TPI1,12,12/425
